Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
4,0.666666667,0,0.333333333,0,2,4,0.6,0.3
4,0.333333333,0.333333333,0,0.333333333,2,4,0.6,0.3
9,0.5,0.058823529,0.205882353,0.235294118,3,4,0.6,0.3
3,NA,NA,NA,NA,1,4,0.6,0.3
0,NA,NA,NA,NA,-1,4,0.6,0.3
2,NA,NA,NA,NA,0,4,0.6,0.3
1,NA,NA,NA,NA,0,4,0.6,0.3
4,0,0,0,1,1,4,0.6,0.4
10,0.411764706,0.058823529,0.117647059,0.411764706,3,4,0.6,0.4
15,0.3,0.1125,0.325,0.2625,2,4,0.6,0.4
6,0,0,0.571428571,0.428571429,1,4,0.6,0.4
3,NA,NA,NA,NA,1,4,0.6,0.4
0,NA,NA,NA,NA,-1,4,0.6,0.4
8,0.428571429,0.142857143,0.19047619,0.238095238,2,4,0.6,0.4
8,0.428571429,0.071428571,0.214285714,0.285714286,3,4,0.6,0.4
6,0.222222222,0.111111111,0.333333333,0.333333333,1,4,0.6,0.4
9,0.473684211,0.105263158,0.052631579,0.368421053,3,4,0.6,0.4
7,0.5,0,0.125,0.375,2,4,0.6,0.4
2,NA,NA,NA,NA,0,4,0.6,0.4
9,0.416666667,0,0.25,0.333333333,2,4,0.6,0.4
4,0,0,0.5,0.5,1,4,0.6,0.4
7,0.227272727,0.136363636,0.272727273,0.363636364,2,4,0.6,0.4
8,0.416666667,0,0.333333333,0.25,2,4,0.6,0.4
2,NA,NA,NA,NA,1,4,0.6,0.4
7,0.5,0.1,0.1,0.3,2,4,0.6,0.4
3,NA,NA,NA,NA,0,4,0.6,0.4
5,0.6,0.2,0.2,0,2,4,0.6,0.4
9,0.428571429,0.142857143,0.333333333,0.095238095,2,4,0.6,0.5
4,0,0,0,1,1,4,0.6,0.5
8,0.636363636,0.090909091,0.090909091,0.181818182,4,4,0.6,0.5
3,NA,NA,NA,NA,1,4,0.6,0.5
3,0,0,1,0,1,4,0.6,0.5
0,NA,NA,NA,NA,-1,4,0.6,0.5
4,0,0,0,1,1,4,0.6,0.5
2,NA,NA,NA,NA,0,4,0.6,0.5
3,0,0,1,0,1,4,0.6,0.5
0,NA,NA,NA,NA,-1,4,0.6,0.5
3,0,0,0,1,1,4,0.6,0.5
6,0.25,0,0,0.75,2,4,0.6,0.5
7,0.5,0.083333333,0.25,0.166666667,3,4,0.6,0.5
1,NA,NA,NA,NA,0,4,0.6,0.5
3,NA,NA,NA,NA,0,4,0.6,0.5
6,0.090909091,0.181818182,0.454545455,0.272727273,1,4,0.6,0.5
7,0.222222222,0,0.444444444,0.333333333,2,4,0.6,0.5
6,0.142857143,0,0.285714286,0.571428571,1,4,0.6,0.5
0,NA,NA,NA,NA,-1,4,0.6,0.5
5,0,0,0,1,1,4,0.6,0.5
9,0.441176471,0.088235294,0.294117647,0.176470588,2,4,0.6,0.6
11,0.206896552,0.120689655,0.327586207,0.344827586,2,4,0.6,0.6
13,0.346153846,0.076923077,0.256410256,0.320512821,2,4,0.6,0.6
1,NA,NA,NA,NA,0,4,0.6,0.6
4,0,0,0,1,1,4,0.6,0.6
12,0.285714286,0.095238095,0.166666667,0.452380952,2,4,0.6,0.6
7,0.266666667,0.066666667,0.4,0.266666667,1,4,0.6,0.6
7,0.6,0.1,0.1,0.2,3,4,0.6,0.6
10,0.454545455,0.045454545,0.181818182,0.318181818,2,4,0.6,0.6
9,0.466666667,0,0.2,0.333333333,2,4,0.6,0.6
7,0.5,0.2,0.2,0.1,2,4,0.6,0.6
6,0.571428571,0,0.285714286,0.142857143,2,4,0.6,0.6
14,0.386666667,0.12,0.226666667,0.266666667,2,4,0.6,0.6
10,0.3,0.075,0.2,0.425,2,4,0.6,0.6
5,0.2,0.2,0.6,0,1,4,0.6,0.6
1,NA,NA,NA,NA,0,4,0.6,0.6
3,0,0,1,0,1,4,0.6,0.6
6,0.166666667,0.166666667,0.166666667,0.5,1,4,0.6,0.6
3,NA,NA,NA,NA,0,4,0.6,0.6
9,0.392857143,0.178571429,0.107142857,0.321428571,2,4,0.6,0.6
6,0.333333333,0.111111111,0.222222222,0.333333333,2,4,0.6,0.7
11,0.301886792,0.056603774,0.320754717,0.320754717,2,4,0.6,0.7
6,0.125,0.125,0.125,0.625,1,4,0.6,0.7
7,0,0,1,0,1,4,0.6,0.7
0,NA,NA,NA,NA,-1,4,0.6,0.7
7,0.363636364,0.090909091,0.181818182,0.363636364,2,4,0.6,0.7
10,0.342857143,0.085714286,0.285714286,0.285714286,2,4,0.6,0.7
0,NA,NA,NA,NA,-1,4,0.6,0.7
7,0.058823529,0.117647059,0.235294118,0.588235294,1,4,0.6,0.7
3,0,0,1,0,1,4,0.6,0.7
8,0.285714286,0,0.142857143,0.571428571,2,4,0.6,0.7
9,0.484848485,0.181818182,0.151515152,0.181818182,2,4,0.6,0.7
1,NA,NA,NA,NA,0,4,0.6,0.7
1,NA,NA,NA,NA,0,4,0.6,0.7
4,0,0,0.5,0.5,1,4,0.6,0.7
7,0.347826087,0.173913043,0.217391304,0.260869565,2,4,0.6,0.7
6,0,0,0.25,0.75,1,4,0.6,0.7
1,NA,NA,NA,NA,0,4,0.6,0.7
2,NA,NA,NA,NA,0,4,0.6,0.7
3,1,0,0,0,2,4,0.6,0.7
4,0,0,1,0,1,4,0.6,0.8
7,0.2,0,0.2,0.6,2,4,0.6,0.8
9,0.31372549,0.156862745,0.196078431,0.333333333,2,4,0.6,0.8
4,1,0,0,0,2,4,0.6,0.8
10,0.4,0.125,0.275,0.2,2,4,0.6,0.8
4,0.5,0,0.5,0,1,4,0.6,0.8
14,0.407407407,0.086419753,0.222222222,0.283950617,2,4,0.6,0.8
11,0.378378378,0.108108108,0.216216216,0.297297297,3,4,0.6,0.8
3,0,0,0,1,1,4,0.6,0.8
3,0,0,1,0,1,4,0.6,0.8
9,0.388888889,0.111111111,0.166666667,0.333333333,2,4,0.6,0.8
16,0.393700787,0.118110236,0.236220472,0.251968504,2,4,0.6,0.8
11,0.222222222,0.037037037,0.444444444,0.296296296,2,4,0.6,0.8
4,0.5,0,0,0.5,2,4,0.6,0.8
9,0.222222222,0.222222222,0.074074074,0.481481481,2,4,0.6,0.8
6,0.5,0.166666667,0,0.333333333,3,4,0.6,0.8
6,0.25,0,0.5,0.25,2,4,0.6,0.8
2,NA,NA,NA,NA,0,4,0.6,0.8
11,0.340909091,0.159090909,0.159090909,0.340909091,2,4,0.6,0.8
10,0.578947368,0,0.157894737,0.263157895,3,4,0.6,0.8
9,0.19047619,0.047619048,0.19047619,0.571428571,2,4,0.6,0.9
4,1,0,0,0,2,4,0.6,0.9
9,0.37037037,0.074074074,0.296296296,0.259259259,2,4,0.6,0.9
6,0,0.166666667,0.583333333,0.25,1,4,0.6,0.9
12,0.323529412,0.088235294,0.147058824,0.441176471,2,4,0.6,0.9
7,0.545454545,0.181818182,0.090909091,0.181818182,2,4,0.6,0.9
2,NA,NA,NA,NA,1,4,0.6,0.9
8,0.16,0.24,0.16,0.44,2,4,0.6,0.9
4,0,0,0.5,0.5,1,4,0.6,0.9
3,1,0,0,0,2,4,0.6,0.9
5,0.666666667,0,0,0.333333333,2,4,0.6,0.9
11,0.482758621,0.034482759,0.206896552,0.275862069,3,4,0.6,0.9
10,0.302325581,0.046511628,0.302325581,0.348837209,2,4,0.6,0.9
7,0.5,0.083333333,0.166666667,0.25,2,4,0.6,0.9
1,NA,NA,NA,NA,0,4,0.6,0.9
7,0.2,0.2,0.1,0.5,2,4,0.6,0.9
12,0.3125,0.03125,0.3125,0.34375,2,4,0.6,0.9
12,0.342105263,0.052631579,0.289473684,0.315789474,2,4,0.6,0.9
8,0.260869565,0.086956522,0.304347826,0.347826087,2,4,0.6,0.9
6,0.666666667,0,0.111111111,0.222222222,3,4,0.6,0.9
3,0,0,0,1,1,4,0.7,0.1
4,0.5,0,0,0.5,2,4,0.7,0.1
4,0,0,1,0,1,4,0.7,0.1
3,0,0,0,1,1,4,0.7,0.1
8,0.5,0,0.375,0.125,2,4,0.7,0.1
6,0.571428571,0,0.142857143,0.285714286,3,4,0.7,0.1
4,0,0,1,0,1,4,0.7,0.1
0,NA,NA,NA,NA,-1,4,0.7,0.1
5,0.142857143,0.142857143,0.428571429,0.285714286,1,4,0.7,0.1
2,NA,NA,NA,NA,0,4,0.7,0.1
6,0.111111111,0.111111111,0.444444444,0.333333333,1,4,0.7,0.1
4,1,0,0,0,3,4,0.7,0.1
6,0.333333333,0.416666667,0.083333333,0.166666667,1,4,0.7,0.1
6,0.2,0,0.6,0.2,2,4,0.7,0.1
4,0.5,0,0,0.5,2,4,0.7,0.1
13,0.38028169,0.084507042,0.253521127,0.281690141,2,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.1
2,NA,NA,NA,NA,0,4,0.7,0.1
6,0.2,0,0.2,0.6,2,4,0.7,0.1
4,0.5,0,0,0.5,2,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
10,0.302325581,0.139534884,0.302325581,0.255813953,2,4,0.7,0.2
12,0.27027027,0.081081081,0.324324324,0.324324324,2,4,0.7,0.2
12,0.386363636,0.068181818,0.181818182,0.363636364,3,4,0.7,0.2
2,NA,NA,NA,NA,1,4,0.7,0.2
11,0.175,0.1,0.35,0.375,2,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
0,NA,NA,NA,NA,-1,4,0.7,0.2
10,0.227272727,0.113636364,0.409090909,0.25,2,4,0.7,0.2
4,0.5,0,0.25,0.25,2,4,0.7,0.2
10,0.16,0.04,0.12,0.68,2,4,0.7,0.2
5,0,0,0.25,0.75,1,4,0.7,0.2
4,0,0,1,0,1,4,0.7,0.2
6,0.5,0.166666667,0.25,0.083333333,2,4,0.7,0.2
0,NA,NA,NA,NA,-1,4,0.7,0.2
6,0.1,0.3,0.2,0.4,1,4,0.7,0.2
6,0.4,0,0.2,0.4,2,4,0.7,0.2
5,0.5,0,0,0.5,2,4,0.7,0.2
2,NA,NA,NA,NA,0,4,0.7,0.2
12,0.25,0.09375,0.125,0.53125,3,4,0.7,0.3
4,0,0,0,1,1,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
2,NA,NA,NA,NA,0,4,0.7,0.3
4,1,0,0,0,3,4,0.7,0.3
3,NA,NA,NA,NA,1,4,0.7,0.3
4,0,0.333333333,0,0.666666667,1,4,0.7,0.3
2,NA,NA,NA,NA,1,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
4,0,0,0.5,0.5,1,4,0.7,0.3
10,0.1875,0.1875,0.0625,0.5625,2,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
8,0.222222222,0.111111111,0.333333333,0.333333333,2,4,0.7,0.3
4,0.5,0,0,0.5,2,4,0.7,0.3
6,0.4,0,0.2,0.4,2,4,0.7,0.3
1,NA,NA,NA,NA,0,4,0.7,0.3
3,NA,NA,NA,NA,1,4,0.7,0.3
4,1,0,0,0,2,4,0.7,0.3
4,0.333333333,0.333333333,0.333333333,0,1,4,0.7,0.3
6,0.166666667,0.166666667,0.5,0.166666667,1,4,0.7,0.3
7,0.2,0,0.4,0.4,2,4,0.7,0.4
12,0.333333333,0.078431373,0.254901961,0.333333333,2,4,0.7,0.4
8,0.384615385,0.076923077,0.076923077,0.461538462,2,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
4,NA,NA,NA,NA,1,4,0.7,0.4
3,0,0,0,1,1,4,0.7,0.4
3,0,0,1,0,1,4,0.7,0.4
3,0,0,0,1,1,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
3,NA,NA,NA,NA,1,4,0.7,0.4
2,NA,NA,NA,NA,0,4,0.7,0.4
7,0.272727273,0.090909091,0.272727273,0.363636364,2,4,0.7,0.4
6,0.454545455,0.181818182,0.090909091,0.272727273,2,4,0.7,0.4
11,0.243902439,0.073170732,0.195121951,0.487804878,2,4,0.7,0.4
2,NA,NA,NA,NA,1,4,0.7,0.4
6,0.25,0.125,0.375,0.25,1,4,0.7,0.4
2,NA,NA,NA,NA,0,4,0.7,0.4
4,0,1,0,0,1,4,0.7,0.4
6,0.4,0,0.2,0.4,2,4,0.7,0.4
3,0,0,0,1,1,4,0.7,0.4
4,1,0,0,0,2,4,0.7,0.5
7,0.363636364,0.181818182,0,0.454545455,2,4,0.7,0.5
2,NA,NA,NA,NA,1,4,0.7,0.5
3,NA,NA,NA,NA,1,4,0.7,0.5
11,0.321428571,0.107142857,0.214285714,0.357142857,2,4,0.7,0.5
4,0.666666667,0.333333333,0,0,2,4,0.7,0.5
8,0.16,0.28,0.16,0.4,1,4,0.7,0.5
1,NA,NA,NA,NA,0,4,0.7,0.5
3,1,0,0,0,2,4,0.7,0.5
7,0.5,0,0,0.5,3,4,0.7,0.5
5,0,0,0.333333333,0.666666667,1,4,0.7,0.5
4,1,0,0,0,2,4,0.7,0.5
1,NA,NA,NA,NA,0,4,0.7,0.5
6,0,0,0.25,0.75,1,4,0.7,0.5
1,NA,NA,NA,NA,0,4,0.7,0.5
3,0,0,1,0,1,4,0.7,0.5
4,0,0,0.5,0.5,1,4,0.7,0.5
7,0.333333333,0,0.166666667,0.5,2,4,0.7,0.5
7,0.285714286,0.142857143,0.380952381,0.19047619,2,4,0.7,0.5
7,0.2,0.066666667,0.2,0.533333333,2,4,0.7,0.5
9,0.434782609,0.173913043,0.260869565,0.130434783,2,4,0.7,0.6
13,0.288461538,0.057692308,0.25,0.403846154,2,4,0.7,0.6
2,NA,NA,NA,NA,0,4,0.7,0.6
9,0.464285714,0.071428571,0.178571429,0.285714286,2,4,0.7,0.6
5,0,0,0.333333333,0.666666667,1,4,0.7,0.6
3,0,0,0,1,1,4,0.7,0.6
3,1,0,0,0,2,4,0.7,0.6
12,0.294117647,0.058823529,0.235294118,0.411764706,2,4,0.7,0.6
11,0.409090909,0.159090909,0.136363636,0.295454545,2,4,0.7,0.6
6,0.375,0,0.125,0.5,2,4,0.7,0.6
1,NA,NA,NA,NA,0,4,0.7,0.6
5,0.25,0,0,0.75,2,4,0.7,0.6
3,0,0,1,0,1,4,0.7,0.6
8,0.428571429,0.142857143,0,0.428571429,2,4,0.7,0.6
6,0.3,0,0.3,0.4,2,4,0.7,0.6
12,0.380952381,0.166666667,0.119047619,0.333333333,2,4,0.7,0.6
8,0.166666667,0.111111111,0.388888889,0.333333333,1,4,0.7,0.6
9,0.363636364,0.045454545,0.181818182,0.409090909,2,4,0.7,0.6
0,NA,NA,NA,NA,-1,4,0.7,0.6
3,0,0,0,1,1,4,0.7,0.6
1,NA,NA,NA,NA,0,4,0.7,0.7
2,NA,NA,NA,NA,1,4,0.7,0.7
12,0.428571429,0.047619048,0.261904762,0.261904762,3,4,0.7,0.7
3,0,0,0,1,1,4,0.7,0.7
4,0.5,0,0.5,0,1,4,0.7,0.7
1,NA,NA,NA,NA,0,4,0.7,0.7
11,0.322580645,0.064516129,0.290322581,0.322580645,3,4,0.7,0.7
12,0.45,0.125,0.125,0.3,3,4,0.7,0.7
1,NA,NA,NA,NA,0,4,0.7,0.7
4,0,0,0.5,0.5,1,4,0.7,0.7
8,0.380952381,0.047619048,0.19047619,0.380952381,2,4,0.7,0.7
15,0.347826087,0.086956522,0.188405797,0.376811594,2,4,0.7,0.7
9,0.0625,0.125,0.375,0.4375,2,4,0.7,0.7
2,NA,NA,NA,NA,1,4,0.7,0.7
10,0.217391304,0.130434783,0.304347826,0.347826087,3,4,0.7,0.7
8,0.416666667,0.083333333,0.416666667,0.083333333,2,4,0.7,0.7
7,0.272727273,0.090909091,0.181818182,0.454545455,2,4,0.7,0.7
5,0,0,1,0,1,4,0.7,0.7
10,0.28,0.04,0.28,0.4,2,4,0.7,0.7
5,0.75,0,0.25,0,2,4,0.7,0.7
5,0,0,0.5,0.5,1,4,0.7,0.8
4,0,0,0,1,1,4,0.7,0.8
1,NA,NA,NA,NA,0,4,0.7,0.8
11,0.261904762,0.095238095,0.238095238,0.404761905,2,4,0.7,0.8
9,0.157894737,0.105263158,0.368421053,0.368421053,2,4,0.7,0.8
7,0.461538462,0.076923077,0.230769231,0.230769231,2,4,0.7,0.8
2,NA,NA,NA,NA,1,4,0.7,0.8
9,0.214285714,0.071428571,0.071428571,0.642857143,2,4,0.7,0.8
4,0,0,1,0,1,4,0.7,0.8
8,0.294117647,0.117647059,0.529411765,0.058823529,2,4,0.7,0.8
6,0.5,0.25,0,0.25,2,4,0.7,0.8
5,0,0.2,0.4,0.4,1,4,0.7,0.8
0,NA,NA,NA,NA,-1,4,0.7,0.8
1,NA,NA,NA,NA,0,4,0.7,0.8
12,0.345454545,0.090909091,0.290909091,0.272727273,2,4,0.7,0.8
2,NA,NA,NA,NA,1,4,0.7,0.8
12,0.424657534,0.123287671,0.205479452,0.246575342,2,4,0.7,0.8
10,0.37037037,0.074074074,0.259259259,0.296296296,2,4,0.7,0.8
8,0.388888889,0.111111111,0.222222222,0.277777778,2,4,0.7,0.8
5,0.5,0.166666667,0,0.333333333,2,4,0.7,0.8
6,0,0,0.25,0.75,1,4,0.7,0.9
2,NA,NA,NA,NA,0,4,0.7,0.9
2,NA,NA,NA,NA,1,4,0.7,0.9
7,0.230769231,0,0.307692308,0.461538462,2,4,0.7,0.9
11,0.411764706,0.029411765,0.264705882,0.294117647,2,4,0.7,0.9
8,0.333333333,0.142857143,0.095238095,0.428571429,2,4,0.7,0.9
6,0.6,0,0.2,0.2,2,4,0.7,0.9
1,NA,NA,NA,NA,0,4,0.7,0.9
10,0.432432432,0.054054054,0.27027027,0.243243243,2,4,0.7,0.9
4,0.333333333,0.333333333,0.333333333,0,1,4,0.7,0.9
7,0.384615385,0,0.153846154,0.461538462,2,4,0.7,0.9
2,NA,NA,NA,NA,1,4,0.7,0.9
3,0,0,0,1,1,4,0.7,0.9
5,0,0.5,0.25,0.25,1,4,0.7,0.9
8,0.28125,0.25,0.21875,0.25,2,4,0.7,0.9
3,0,0,0,1,1,4,0.7,0.9
5,0.25,0.25,0,0.5,2,4,0.7,0.9
11,0.447368421,0.157894737,0.263157895,0.131578947,3,4,0.7,0.9
8,0.269230769,0.038461538,0.423076923,0.269230769,2,4,0.7,0.9
10,0.4,0.033333333,0.233333333,0.333333333,2,4,0.7,0.9
3,NA,NA,NA,NA,1,4,0.8,0.1
7,0.2,0,0.4,0.4,1,4,0.8,0.1
8,0.454545455,0.090909091,0.181818182,0.272727273,2,4,0.8,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
3,NA,NA,NA,NA,1,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
6,0.625,0.125,0.25,0,2,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
3,0,0,1,0,1,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
3,1,0,0,0,2,4,0.8,0.1
7,0.6,0,0.2,0.2,3,4,0.8,0.1
9,0.421052632,0.052631579,0.157894737,0.368421053,2,4,0.8,0.1
4,0,0,0,1,1,4,0.8,0.1
7,0.222222222,0.333333333,0.111111111,0.333333333,2,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
9,0.5,0.115384615,0.115384615,0.269230769,2,4,0.8,0.2
6,0.625,0.25,0.125,0,2,4,0.8,0.2
4,0.5,0,0,0.5,2,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
5,0.428571429,0.142857143,0.285714286,0.142857143,2,4,0.8,0.2
6,0.5,0,0,0.5,2,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
3,1,0,0,0,2,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
8,0.333333333,0.2,0.333333333,0.133333333,2,4,0.8,0.2
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
6,0.428571429,0,0.285714286,0.285714286,2,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
4,0.333333333,0.333333333,0.333333333,0,1,4,0.8,0.2
5,0.6,0.2,0.2,0,2,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
7,0.5,0,0,0.5,2,4,0.8,0.2
5,0.5,0.25,0,0.25,2,4,0.8,0.2
12,0.475,0.025,0.15,0.35,3,4,0.8,0.3
5,1,0,0,0,3,4,0.8,0.3
9,0.37037037,0.111111111,0.259259259,0.259259259,2,4,0.8,0.3
7,0.166666667,0.111111111,0.277777778,0.444444444,2,4,0.8,0.3
1,NA,NA,NA,NA,0,4,0.8,0.3
11,0.275862069,0.137931034,0.25862069,0.327586207,2,4,0.8,0.3
5,0.5,0,0.166666667,0.333333333,2,4,0.8,0.3
4,0,0,0.5,0.5,1,4,0.8,0.3
1,NA,NA,NA,NA,0,4,0.8,0.3
4,0,0,0.5,0.5,1,4,0.8,0.3
1,NA,NA,NA,NA,0,4,0.8,0.3
4,1,0,0,0,3,4,0.8,0.3
8,0.416666667,0.083333333,0.208333333,0.291666667,3,4,0.8,0.3
0,NA,NA,NA,NA,-1,4,0.8,0.3
2,NA,NA,NA,NA,1,4,0.8,0.3
6,0,0.222222222,0.222222222,0.555555556,1,4,0.8,0.3
9,0.290322581,0.064516129,0.225806452,0.419354839,2,4,0.8,0.3
3,NA,NA,NA,NA,1,4,0.8,0.3
8,0.363636364,0.136363636,0.045454545,0.454545455,2,4,0.8,0.3
4,1,0,0,0,2,4,0.8,0.3
0,NA,NA,NA,NA,-1,4,0.8,0.4
7,0.214285714,0.142857143,0.214285714,0.428571429,2,4,0.8,0.4
3,1,0,0,0,2,4,0.8,0.4
5,0.5,0.166666667,0,0.333333333,2,4,0.8,0.4
0,NA,NA,NA,NA,-1,4,0.8,0.4
7,0.235294118,0.117647059,0.235294118,0.411764706,2,4,0.8,0.4
4,NA,NA,NA,NA,1,4,0.8,0.4
1,NA,NA,NA,NA,0,4,0.8,0.4
3,0,1,0,0,1,4,0.8,0.4
7,0.363636364,0.090909091,0,0.545454545,3,4,0.8,0.4
4,0,0,1,0,1,4,0.8,0.4
3,NA,NA,NA,NA,1,4,0.8,0.4
0,NA,NA,NA,NA,-1,4,0.8,0.4
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.4
8,0.421052632,0.157894737,0.157894737,0.263157895,2,4,0.8,0.4
6,0.5,0.25,0.25,0,2,4,0.8,0.4
6,0.571428571,0,0.142857143,0.285714286,2,4,0.8,0.4
4,0,0.333333333,0.666666667,0,1,4,0.8,0.4
6,0.181818182,0,0.272727273,0.545454545,2,4,0.8,0.4
1,NA,NA,NA,NA,0,4,0.8,0.4
0,NA,NA,NA,NA,-1,4,0.8,0.5
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.5
4,0.5,0,0,0.5,2,4,0.8,0.5
6,0,0,0,1,1,4,0.8,0.5
6,0.625,0.125,0.125,0.125,2,4,0.8,0.5
1,NA,NA,NA,NA,0,4,0.8,0.5
4,0,0,1,0,1,4,0.8,0.5
1,NA,NA,NA,NA,0,4,0.8,0.5
13,0.291666667,0.083333333,0.270833333,0.354166667,2,4,0.8,0.5
9,0.379310345,0.137931034,0.137931034,0.344827586,2,4,0.8,0.5
6,0.428571429,0.142857143,0,0.428571429,2,4,0.8,0.5
3,0,0,0,1,1,4,0.8,0.5
1,NA,NA,NA,NA,0,4,0.8,0.5
4,0.666666667,0,0.333333333,0,2,4,0.8,0.5
1,NA,NA,NA,NA,0,4,0.8,0.5
12,0.488372093,0.093023256,0.186046512,0.23255814,2,4,0.8,0.5
4,0,0,0,1,1,4,0.8,0.5
2,NA,NA,NA,NA,1,4,0.8,0.5
0,NA,NA,NA,NA,-1,4,0.8,0.5
3,NA,NA,NA,NA,1,4,0.8,0.5
11,0.393939394,0,0.242424242,0.363636364,2,4,0.8,0.6
5,0.75,0,0,0.25,3,4,0.8,0.6
12,0.204545455,0.022727273,0.295454545,0.477272727,2,4,0.8,0.6
0,NA,NA,NA,NA,-1,4,0.8,0.6
6,0.625,0,0.25,0.125,2,4,0.8,0.6
8,0.318181818,0.090909091,0.181818182,0.409090909,2,4,0.8,0.6
3,0,0,1,0,1,4,0.8,0.6
1,NA,NA,NA,NA,0,4,0.8,0.6
9,0.266666667,0.133333333,0.233333333,0.366666667,2,4,0.8,0.6
6,0.625,0,0.25,0.125,3,4,0.8,0.6
12,0.386363636,0.090909091,0.227272727,0.295454545,4,4,0.8,0.6
0,NA,NA,NA,NA,-1,4,0.8,0.6
2,NA,NA,NA,NA,0,4,0.8,0.6
8,0.5,0.1,0.15,0.25,2,4,0.8,0.6
2,NA,NA,NA,NA,0,4,0.8,0.6
1,NA,NA,NA,NA,0,4,0.8,0.6
6,0.714285714,0.142857143,0,0.142857143,3,4,0.8,0.6
1,NA,NA,NA,NA,0,4,0.8,0.6
3,1,0,0,0,2,4,0.8,0.6
3,NA,NA,NA,NA,0,4,0.8,0.6
5,1,0,0,0,3,4,0.8,0.7
8,0.352941176,0.117647059,0.294117647,0.235294118,2,4,0.8,0.7
3,0,0,0,1,1,4,0.8,0.7
4,0,0,0.5,0.5,1,4,0.8,0.7
11,0.243243243,0.162162162,0.216216216,0.378378378,2,4,0.8,0.7
2,NA,NA,NA,NA,1,4,0.8,0.7
8,0.421052632,0.105263158,0.263157895,0.210526316,2,4,0.8,0.7
0,NA,NA,NA,NA,-1,4,0.8,0.7
5,0.6,0.2,0,0.2,2,4,0.8,0.7
0,NA,NA,NA,NA,-1,4,0.8,0.7
7,0.333333333,0.111111111,0,0.555555556,2,4,0.8,0.7
7,0.333333333,0,0.222222222,0.444444444,2,4,0.8,0.7
5,0,0,0.25,0.75,1,4,0.8,0.7
1,NA,NA,NA,NA,0,4,0.8,0.7
5,0,0.333333333,0.333333333,0.333333333,1,4,0.8,0.7
2,NA,NA,NA,NA,0,4,0.8,0.7
6,0.416666667,0.083333333,0.25,0.25,2,4,0.8,0.7
5,0.571428571,0.285714286,0,0.142857143,2,4,0.8,0.7
8,0.181818182,0,0.363636364,0.454545455,2,4,0.8,0.7
8,0.416666667,0.083333333,0.333333333,0.166666667,1,4,0.8,0.7
3,0,0,1,0,1,4,0.8,0.8
3,NA,NA,NA,NA,0,4,0.8,0.8
2,NA,NA,NA,NA,0,4,0.8,0.8
8,0.047619048,0.047619048,0.428571429,0.476190476,2,4,0.8,0.8
5,1,0,0,0,2,4,0.8,0.8
0,NA,NA,NA,NA,-1,4,0.8,0.8
3,0,1,0,0,1,4,0.8,0.8
6,0.142857143,0.142857143,0.428571429,0.285714286,1,4,0.8,0.8
11,0.238095238,0.095238095,0.261904762,0.404761905,2,4,0.8,0.8
9,0.28125,0.125,0.3125,0.28125,2,4,0.8,0.8
3,0,0,0,1,1,4,0.8,0.8
9,0.4,0.066666667,0.066666667,0.466666667,2,4,0.8,0.8
8,0.4,0.1,0.2,0.3,2,4,0.8,0.8
5,0,0.375,0.125,0.5,1,4,0.8,0.8
7,0.470588235,0.058823529,0.235294118,0.235294118,2,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.8
2,NA,NA,NA,NA,1,4,0.8,0.8
2,NA,NA,NA,NA,0,4,0.8,0.8
10,0.3,0.066666667,0.233333333,0.4,2,4,0.8,0.8
0,NA,NA,NA,NA,-1,4,0.8,0.9
