Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
7,0.142857143,0,0.214285714,0.642857143,2,4,0.5,0.3
9,0.192307692,0.192307692,0.230769231,0.384615385,2.166666667,4,0.5,0.3
3,NA,NA,NA,NA,1,4,0.5,0.3
4,0,0,0,1,1,4,0.5,0.3
10,0.222222222,0.111111111,0.259259259,0.407407407,2,4,0.5,0.3
13,0.36,0.146666667,0.213333333,0.28,3.435185185,4,0.5,0.3
2,NA,NA,NA,NA,1,4,0.5,0.3
6,0,0,0.222222222,0.777777778,1,4,0.5,0.3
1,NA,NA,NA,NA,0,4,0.5,0.3
10,0.526315789,0,0.157894737,0.315789474,3.75,4,0.5,0.3
6,0.142857143,0.142857143,0,0.714285714,2,4,0.5,0.3
11,0.340425532,0.127659574,0.276595745,0.255319149,2.8,4,0.5,0.3
4,0,0,1,0,1,4,0.5,0.3
1,NA,NA,NA,NA,0,4,0.5,0.3
8,0.333333333,0.2,0.133333333,0.333333333,2.5,4,0.5,0.3
14,0.329545455,0.068181818,0.295454545,0.306818182,2.861111111,4,0.5,0.3
1,NA,NA,NA,NA,0,4,0.5,0.3
8,0.157894737,0.315789474,0.263157895,0.263157895,2.166666667,4,0.5,0.3
6,0.2,0,0.2,0.6,2,4,0.5,0.3
6,0.1,0.2,0.4,0.3,1.666666667,4,0.5,0.3
6,0.222222222,0,0.111111111,0.666666667,2,4,0.5,0.4
8,0.380952381,0.047619048,0.238095238,0.333333333,2.166666667,4,0.5,0.4
11,0.454545455,0.151515152,0.121212121,0.272727273,3.333333333,4,0.5,0.4
5,0.2,0,0.4,0.4,1.5,4,0.5,0.4
3,1,0,0,0,2,4,0.5,0.4
3,NA,NA,NA,NA,1,4,0.5,0.4
13,0.373134328,0.134328358,0.268656716,0.223880597,2.9375,4,0.5,0.4
4,NA,NA,NA,NA,1,4,0.5,0.4
4,0.5,0.5,0,0,2.25,4,0.5,0.4
10,0.181818182,0.090909091,0.318181818,0.409090909,2,4,0.5,0.4
8,0.315789474,0.157894737,0.210526316,0.315789474,2.666666667,4,0.5,0.4
1,NA,NA,NA,NA,0,4,0.5,0.4
4,0.5,0,0.5,0,1.5,4,0.5,0.4
11,0.277777778,0.138888889,0.25,0.333333333,2.75,4,0.5,0.4
16,0.380165289,0.074380165,0.256198347,0.289256198,3.208333333,4,0.5,0.4
12,0.342105263,0.105263158,0.210526316,0.342105263,3.083333333,4,0.5,0.4
14,0.401869159,0.14953271,0.214953271,0.23364486,2.854320988,4,0.5,0.4
6,0,0.1,0.3,0.6,1.333333333,4,0.5,0.4
7,0.272727273,0,0.090909091,0.636363636,2,4,0.5,0.4
8,0.2,0,0.2,0.6,2,4,0.5,0.4
0,NA,NA,NA,NA,-1,4,0.5,0.5
14,0.318181818,0.113636364,0.25,0.318181818,3.083333333,4,0.5,0.5
9,0.347826087,0.086956522,0.217391304,0.347826087,2.166666667,4,0.5,0.5
8,0.25,0.1,0.3,0.35,2.166666667,4,0.5,0.5
9,0.157894737,0.289473684,0.210526316,0.342105263,3,4,0.5,0.5
11,0.424242424,0.03030303,0.272727273,0.272727273,4,4,0.5,0.5
11,0.215686275,0.156862745,0.274509804,0.352941176,2.3,4,0.5,0.5
11,0.34,0.12,0.36,0.18,2.5,4,0.5,0.5
2,NA,NA,NA,NA,1,4,0.5,0.5
3,1,0,0,0,2,4,0.5,0.5
5,0.142857143,0.571428571,0.285714286,0,1.777777778,4,0.5,0.5
12,0.418181818,0.072727273,0.218181818,0.290909091,3,4,0.5,0.5
19,0.33,0.11,0.22,0.34,3.436111111,4,0.5,0.5
4,0,0.5,0.25,0.25,1.666666667,4,0.5,0.5
8,0.5,0,0.166666667,0.333333333,3,4,0.5,0.5
0,NA,NA,NA,NA,-1,4,0.5,0.5
11,0.297297297,0.148648649,0.297297297,0.256756757,2.597222222,4,0.5,0.5
1,NA,NA,NA,NA,0,4,0.5,0.5
4,0.5,0,0,0.5,2,4,0.5,0.5
6,0.5,0.1,0.2,0.2,3,4,0.5,0.5
12,0.377358491,0.113207547,0.264150943,0.245283019,2.583333333,4,0.5,0.6
2,NA,NA,NA,NA,1,4,0.5,0.6
5,0.5,0,0.25,0.25,2,4,0.5,0.6
6,0.285714286,0.428571429,0.142857143,0.142857143,1.833333333,4,0.5,0.6
9,0.181818182,0.090909091,0.333333333,0.393939394,1.75,4,0.5,0.6
7,0.411764706,0.058823529,0.176470588,0.352941176,2.666666667,4,0.5,0.6
12,0.428571429,0.028571429,0.228571429,0.314285714,2.625,4,0.5,0.6
9,0.314285714,0.171428571,0.228571429,0.285714286,2.666666667,4,0.5,0.6
4,0.333333333,0.333333333,0.333333333,0,1.5,4,0.5,0.6
15,0.4,0.158333333,0.258333333,0.183333333,3.49375,4,0.5,0.6
4,0,0,0,1,1,4,0.5,0.6
7,0.45,0.2,0.15,0.2,2.666666667,4,0.5,0.6
13,0.369047619,0.130952381,0.214285714,0.285714286,3.732291667,4,0.5,0.6
9,0.366666667,0.233333333,0.133333333,0.266666667,3.833333333,4,0.5,0.6
10,0.292682927,0.048780488,0.317073171,0.341463415,2.333333333,4,0.5,0.6
8,0.5,0.166666667,0.222222222,0.111111111,2.833333333,4,0.5,0.6
8,0.285714286,0.142857143,0.214285714,0.357142857,2.25,4,0.5,0.6
7,0.375,0.125,0.3125,0.1875,2,4,0.5,0.6
13,0.459459459,0,0.162162162,0.378378378,3.6875,4,0.5,0.6
0,NA,NA,NA,NA,-1,4,0.5,0.6
8,0.4,0,0.2,0.4,3,4,0.5,0.7
10,0.205882353,0.058823529,0.264705882,0.470588235,2.5,4,0.5,0.7
11,0.535714286,0.107142857,0.25,0.107142857,4.083333333,4,0.5,0.7
14,0.355932203,0.101694915,0.271186441,0.271186441,3.666666667,4,0.5,0.7
15,0.469879518,0.096385542,0.253012048,0.180722892,4.104166667,4,0.5,0.7
1,NA,NA,NA,NA,0,4,0.5,0.7
11,0.405405405,0.027027027,0.243243243,0.324324324,3.138888889,4,0.5,0.7
2,NA,NA,NA,NA,0,4,0.5,0.7
12,0.233333333,0.133333333,0.3,0.333333333,3.333333333,4,0.5,0.7
3,1,0,0,0,2,4,0.5,0.7
12,0.379310345,0.137931034,0.293103448,0.189655172,3.083333333,4,0.5,0.7
9,0.24,0.12,0.24,0.4,2.75,4,0.5,0.7
8,0.583333333,0,0.083333333,0.333333333,4,4,0.5,0.7
13,0.393939394,0.151515152,0.227272727,0.227272727,3.316666667,4,0.5,0.7
12,0.230769231,0.128205128,0.256410256,0.384615385,2.25,4,0.5,0.7
5,0.2,0.2,0.2,0.4,1.5,4,0.5,0.7
9,0.387096774,0.032258065,0.290322581,0.290322581,2.166666667,4,0.5,0.7
7,0.125,0.125,0.25,0.5,1.833333333,4,0.5,0.7
9,0.466666667,0.066666667,0.133333333,0.333333333,3,4,0.5,0.7
5,0.25,0.25,0,0.5,2,4,0.5,0.7
14,0.47826087,0.101449275,0.15942029,0.260869565,3.416666667,4,0.5,0.8
6,0.666666667,0,0,0.333333333,2,4,0.5,0.8
9,0.458333333,0.083333333,0.166666667,0.291666667,3.666666667,4,0.5,0.8
7,0.4,0,0.2,0.4,2,4,0.5,0.8
10,0.379310345,0.068965517,0.310344828,0.24137931,2.625,4,0.5,0.8
6,0.2,0,0.2,0.6,2,4,0.5,0.8
16,0.335664336,0.132867133,0.244755245,0.286713287,3.354166667,4,0.5,0.8
11,0.285714286,0.102040816,0.244897959,0.367346939,2.75,4,0.5,0.8
5,0.5,0,0.333333333,0.166666667,2,4,0.5,0.8
16,0.26056338,0.077464789,0.288732394,0.373239437,2.548148148,4,0.5,0.8
1,NA,NA,NA,NA,0,4,0.5,0.8
8,0.3,0.2,0.4,0.1,2.2,4,0.5,0.8
10,0.314285714,0.085714286,0.2,0.4,2.5,4,0.5,0.8
8,0.5,0.25,0,0.25,3.5625,4,0.5,0.8
8,0.060606061,0.060606061,0.515151515,0.363636364,1.5,4,0.5,0.8
12,0.254237288,0.06779661,0.389830508,0.288135593,2.375,4,0.5,0.8
11,0.172839506,0.172839506,0.358024691,0.296296296,3,4,0.5,0.8
5,0.333333333,0,0.333333333,0.333333333,2,4,0.5,0.8
4,0,0,0,1,1,4,0.5,0.8
7,0.3125,0.1875,0.125,0.375,2.416666667,4,0.5,0.8
12,0.139534884,0.11627907,0.302325581,0.441860465,3,4,0.5,0.9
10,0.535714286,0.107142857,0.178571429,0.178571429,2.625,4,0.5,0.9
6,0.333333333,0,0.166666667,0.5,2,4,0.5,0.9
14,0.4375,0.075,0.25,0.2375,2.847222222,4,0.5,0.9
0,NA,NA,NA,NA,-1,4,0.5,0.9
12,0.290322581,0.129032258,0.258064516,0.322580645,3.125,4,0.5,0.9
11,0.34375,0.03125,0.25,0.375,2.333333333,4,0.5,0.9
7,0,0.071428571,0.428571429,0.5,1.333333333,4,0.5,0.9
6,0.083333333,0.083333333,0.333333333,0.5,1.5,4,0.5,0.9
13,0.20754717,0.132075472,0.20754717,0.452830189,2.75,4,0.5,0.9
10,0.515151515,0.060606061,0.272727273,0.151515152,3.833333333,4,0.5,0.9
3,0,0,1,0,1,4,0.5,0.9
10,0.380952381,0.142857143,0.142857143,0.333333333,3,4,0.5,0.9
9,0.347826087,0.043478261,0.260869565,0.347826087,2.166666667,4,0.5,0.9
17,0.275590551,0.078740157,0.338582677,0.307086614,3.555555556,4,0.5,0.9
4,0.5,0,0,0.5,2,4,0.5,0.9
10,0.282608696,0.217391304,0.173913043,0.326086957,2.333333333,4,0.5,0.9
13,0.365079365,0.031746032,0.26984127,0.333333333,3.111111111,4,0.5,0.9
11,0.529411765,0,0.176470588,0.294117647,5,4,0.5,0.9
5,0.333333333,0.333333333,0,0.333333333,2.5,4,0.5,0.9
8,0.347826087,0.173913043,0.260869565,0.217391304,2.5,4,0.6,0.1
5,0,0.25,0.5,0.25,1.333333333,4,0.6,0.1
5,0.142857143,0.142857143,0.285714286,0.428571429,1.5,4,0.6,0.1
0,NA,NA,NA,NA,-1,4,0.6,0.1
5,0.333333333,0,0.333333333,0.333333333,1.5,4,0.6,0.1
4,0.666666667,0.333333333,0,0,2.5,4,0.6,0.1
11,0.333333333,0.083333333,0.305555556,0.277777778,3.416666667,4,0.6,0.1
10,0.297297297,0.054054054,0.189189189,0.459459459,2.416666667,4,0.6,0.1
11,0.261904762,0.142857143,0.19047619,0.404761905,3.25,4,0.6,0.1
10,0.390243902,0.146341463,0.243902439,0.219512195,2.833333333,4,0.6,0.1
9,0.4,0.066666667,0.2,0.333333333,3.083333333,4,0.6,0.1
7,0.315789474,0.105263158,0.315789474,0.263157895,2.125,4,0.6,0.1
10,0.260869565,0.304347826,0.086956522,0.347826087,2.5,4,0.6,0.1
2,NA,NA,NA,NA,1,4,0.6,0.1
5,0.333333333,0,0.166666667,0.5,2,4,0.6,0.1
6,0.25,0,0.25,0.5,2,4,0.6,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.6,0.1
12,0.232142857,0.107142857,0.267857143,0.392857143,2.5,4,0.6,0.1
6,0,0,0.5,0.5,1,4,0.6,0.1
4,1,0,0,0,2,4,0.6,0.1
9,0.230769231,0.269230769,0.038461538,0.461538462,2.5,4,0.6,0.2
3,0,1,0,0,1.5,4,0.6,0.2
14,0.314814815,0.148148148,0.240740741,0.296296296,2.833333333,4,0.6,0.2
4,0.5,0,0,0.5,2,4,0.6,0.2
10,0.325581395,0.093023256,0.23255814,0.348837209,2.555555556,4,0.6,0.2
8,0.230769231,0.076923077,0.153846154,0.538461538,2,4,0.6,0.2
6,0.4,0,0,0.6,2,4,0.6,0.2
2,NA,NA,NA,NA,1,4,0.6,0.2
12,0.388888889,0.037037037,0.203703704,0.37037037,3,4,0.6,0.2
3,1,0,0,0,2,4,0.6,0.2
5,0,0,0.333333333,0.666666667,1,4,0.6,0.2
6,0.333333333,0.166666667,0.083333333,0.416666667,2.5,4,0.6,0.2
13,0.328947368,0.078947368,0.25,0.342105263,2.4375,4,0.6,0.2
7,0.545454545,0.181818182,0.272727273,0,2.5,4,0.6,0.2
8,0.4,0.2,0.1,0.3,3,4,0.6,0.2
0,NA,NA,NA,NA,-1,4,0.6,0.2
7,0.294117647,0.117647059,0.294117647,0.294117647,2.375,4,0.6,0.2
1,NA,NA,NA,NA,0,4,0.6,0.2
4,0.666666667,0,0.333333333,0,2,4,0.6,0.2
9,0.12,0.08,0.36,0.44,1.5,4,0.6,0.2
5,0.571428571,0.142857143,0.142857143,0.142857143,2.75,4,0.6,0.3
4,0.5,0,0,0.5,2,4,0.6,0.3
7,0.461538462,0.153846154,0,0.384615385,3,4,0.6,0.3
13,0.225806452,0.177419355,0.209677419,0.387096774,2.75,4,0.6,0.3
11,0.375,0.125,0.325,0.175,2.566666667,4,0.6,0.3
3,NA,NA,NA,NA,1,4,0.6,0.3
7,0.75,0,0,0.25,3,4,0.6,0.3
5,0,0,0.25,0.75,1,4,0.6,0.3
5,0.666666667,0,0,0.333333333,3,4,0.6,0.3
7,0.333333333,0.25,0.083333333,0.333333333,2.625,4,0.6,0.3
2,NA,NA,NA,NA,1,4,0.6,0.3
2,NA,NA,NA,NA,1,4,0.6,0.3
11,0.456521739,0.02173913,0.304347826,0.217391304,2.979166667,4,0.6,0.3
10,0.125,0.125,0.375,0.375,2.5,4,0.6,0.3
7,0.272727273,0.090909091,0.545454545,0.090909091,1.75,4,0.6,0.3
7,0.166666667,0.166666667,0.333333333,0.333333333,2,4,0.6,0.3
5,0.666666667,0,0.333333333,0,2,4,0.6,0.3
7,1,0,0,0,4,4,0.6,0.3
6,0.5,0.166666667,0,0.333333333,2.5,4,0.6,0.3
11,0.260869565,0.173913043,0.239130435,0.326086957,3.138888889,4,0.6,0.3
3,0,0,0,1,1,4,0.6,0.4
7,0.714285714,0.142857143,0,0.142857143,3.5,4,0.6,0.4
12,0.220338983,0.13559322,0.254237288,0.389830508,2.25,4,0.6,0.4
11,0.326530612,0.12244898,0.224489796,0.326530612,3.25,4,0.6,0.4
16,0.385245902,0.090163934,0.18852459,0.336065574,3.458333333,4,0.6,0.4
6,0.4,0,0,0.6,3,4,0.6,0.4
5,0.333333333,0.333333333,0,0.333333333,2.25,4,0.6,0.4
7,0.470588235,0.176470588,0.176470588,0.176470588,2.416666667,4,0.6,0.4
6,0.1,0,0.3,0.6,1.5,4,0.6,0.4
4,0.5,0,0.5,0,1.5,4,0.6,0.4
3,0,0,0,1,1,4,0.6,0.4
6,0.571428571,0.142857143,0.142857143,0.142857143,3,4,0.6,0.4
5,0.142857143,0.142857143,0.285714286,0.428571429,1.5,4,0.6,0.4
7,0.25,0.1875,0.25,0.3125,2.375,4,0.6,0.4
8,0.434782609,0.217391304,0.130434783,0.217391304,2.972222222,4,0.6,0.4
0,NA,NA,NA,NA,-1,4,0.6,0.4
5,0,0,0.75,0.25,1,4,0.6,0.4
1,NA,NA,NA,NA,0,4,0.6,0.4
2,NA,NA,NA,NA,1,4,0.6,0.4
11,0.4,0.085714286,0.257142857,0.257142857,3,4,0.6,0.4
6,0.25,0,0.5,0.25,2,4,0.6,0.5
12,0.428571429,0.057142857,0.228571429,0.285714286,3.5,4,0.6,0.5
6,0.444444444,0.111111111,0.111111111,0.333333333,2.5,4,0.6,0.5
11,0.170212766,0.191489362,0.276595745,0.361702128,2,4,0.6,0.5
8,0.217391304,0.130434783,0.217391304,0.434782609,2.111111111,4,0.6,0.5
13,0.346153846,0.166666667,0.128205128,0.358974359,3.111111111,4,0.6,0.5
4,0,0.333333333,0.666666667,0,1.333333333,4,0.6,0.5
0,NA,NA,NA,NA,-1,4,0.6,0.5
8,0.318181818,0.045454545,0.454545455,0.181818182,1.5,4,0.6,0.5
8,0.272727273,0.090909091,0.363636364,0.272727273,1.5,4,0.6,0.5
4,0,0,0.5,0.5,1,4,0.6,0.5
2,NA,NA,NA,NA,0,4,0.6,0.5
6,0.333333333,0.166666667,0,0.5,3,4,0.6,0.5
2,NA,NA,NA,NA,1,4,0.6,0.5
3,1,0,0,0,2,4,0.6,0.5
0,NA,NA,NA,NA,-1,4,0.6,0.5
7,0.375,0.125,0.375,0.125,2.333333333,4,0.6,0.5
4,0,0,0,1,1,4,0.6,0.5
5,0,0,0.75,0.25,1,4,0.6,0.5
18,0.368131868,0.142857143,0.186813187,0.302197802,4.4,4,0.6,0.5
7,0.352941176,0.176470588,0.117647059,0.352941176,2.416666667,4,0.6,0.6
10,0.25,0.071428571,0.392857143,0.285714286,3,4,0.6,0.6
5,0.5,0,0,0.5,2,4,0.6,0.6
6,0.25,0.125,0,0.625,2.5,4,0.6,0.6
8,0.5,0.166666667,0.166666667,0.166666667,3,4,0.6,0.6
10,0.341463415,0.097560976,0.243902439,0.317073171,2.333333333,4,0.6,0.6
10,0.103448276,0.103448276,0.137931034,0.655172414,2,4,0.6,0.6
5,0.333333333,0,0.333333333,0.333333333,2,4,0.6,0.6
11,0.228571429,0.028571429,0.257142857,0.485714286,2,4,0.6,0.6
9,0.459459459,0.189189189,0.135135135,0.216216216,3.375,4,0.6,0.6
6,0.25,0,0.25,0.5,2,4,0.6,0.6
8,0.130434783,0.086956522,0.260869565,0.52173913,2,4,0.6,0.6
8,0.294117647,0.117647059,0.235294118,0.352941176,3,4,0.6,0.6
4,0,0.333333333,0.666666667,0,1.333333333,4,0.6,0.6
15,0.297101449,0.115942029,0.297101449,0.289855072,3.25,4,0.6,0.6
10,0.52,0,0.2,0.28,3,4,0.6,0.6
4,0.5,0,0,0.5,2,4,0.6,0.6
9,0.277777778,0.055555556,0.222222222,0.444444444,2.166666667,4,0.6,0.6
1,NA,NA,NA,NA,0,4,0.6,0.6
3,NA,NA,NA,NA,0,4,0.6,0.6
4,0.333333333,0.333333333,0,0.333333333,2,4,0.6,0.7
12,0.26984127,0.142857143,0.253968254,0.333333333,2.444444444,4,0.6,0.7
5,0.571428571,0.142857143,0.142857143,0.142857143,2.75,4,0.6,0.7
8,0.166666667,0.083333333,0.583333333,0.166666667,1.5,4,0.6,0.7
6,0.375,0.125,0.125,0.375,2.5,4,0.6,0.7
17,0.305555556,0.101851852,0.231481481,0.361111111,3.75,4,0.6,0.7
6,0.111111111,0.111111111,0.333333333,0.444444444,2,4,0.6,0.7
1,NA,NA,NA,NA,0,4,0.6,0.7
7,0,0.083333333,0.5,0.416666667,1.25,4,0.6,0.7
7,0.363636364,0.272727273,0.045454545,0.318181818,2.875,4,0.6,0.7
11,0.317073171,0.12195122,0.146341463,0.414634146,3.625,4,0.6,0.7
9,0.535714286,0.071428571,0.214285714,0.178571429,2.916666667,4,0.6,0.7
3,0,1,0,0,1.5,4,0.6,0.7
0,NA,NA,NA,NA,-1,4,0.6,0.7
10,0.434782609,0,0.260869565,0.304347826,3.25,4,0.6,0.7
2,NA,NA,NA,NA,0,4,0.6,0.7
3,0,1,0,0,1.5,4,0.6,0.7
5,0,0,0.25,0.75,1,4,0.6,0.7
10,0.181818182,0.181818182,0.454545455,0.181818182,1.75,4,0.6,0.7
16,0.383928571,0.071428571,0.1875,0.357142857,3.604166667,4,0.6,0.7
4,0,0,0.5,0.5,1,4,0.6,0.8
9,0.375,0.125,0.166666667,0.333333333,2.666666667,4,0.6,0.8
2,NA,NA,NA,NA,1,4,0.6,0.8
11,0.307692308,0.076923077,0.358974359,0.256410256,2.625,4,0.6,0.8
8,0.238095238,0.238095238,0.333333333,0.19047619,2.5,4,0.6,0.8
15,0.233333333,0.1,0.255555556,0.411111111,2.75,4,0.6,0.8
13,0.311827957,0.161290323,0.268817204,0.258064516,3.864583333,4,0.6,0.8
4,0.5,0,0,0.5,2,4,0.6,0.8
8,0.434782609,0.130434783,0.391304348,0.043478261,2.5,4,0.6,0.8
15,0.271929825,0.184210526,0.254385965,0.289473684,2.642857143,4,0.6,0.8
8,0.47826087,0.043478261,0.260869565,0.217391304,2.5,4,0.6,0.8
5,0.75,0,0.25,0,2.5,4,0.6,0.8
8,0.230769231,0.076923077,0.230769231,0.461538462,2,4,0.6,0.8
0,NA,NA,NA,NA,-1,4,0.6,0.8
9,0.571428571,0,0.285714286,0.142857143,3,4,0.6,0.8
5,0.333333333,0,0.333333333,0.333333333,2,4,0.6,0.8
0,NA,NA,NA,NA,-1,4,0.6,0.8
7,0.6,0,0.2,0.2,2,4,0.6,0.8
1,NA,NA,NA,NA,0,4,0.6,0.8
8,0.333333333,0.142857143,0.142857143,0.380952381,3,4,0.6,0.8
9,0.4,0.133333333,0,0.466666667,3.5,4,0.6,0.9
19,0.426751592,0.070063694,0.261146497,0.242038217,3.505952381,4,0.6,0.9
3,0,0,1,0,1,4,0.6,0.9
4,0,0,0.5,0.5,1,4,0.6,0.9
8,0.666666667,0.083333333,0.083333333,0.166666667,3.5,4,0.6,0.9
10,0.307692308,0.076923077,0.307692308,0.307692308,3,4,0.6,0.9
11,0.255319149,0.106382979,0.234042553,0.404255319,2.611111111,4,0.6,0.9
7,0,0.058823529,0.235294118,0.705882353,1.333333333,4,0.6,0.9
8,0.272727273,0.181818182,0.090909091,0.454545455,2.5,4,0.6,0.9
3,0,0,0,1,1,4,0.6,0.9
12,0.431372549,0.058823529,0.176470588,0.333333333,3.583333333,4,0.6,0.9
7,0.5,0,0.1,0.4,3,4,0.6,0.9
14,0.295918367,0.081632653,0.244897959,0.37755102,2.5,4,0.6,0.9
13,0.317460317,0.111111111,0.19047619,0.380952381,3.314814815,4,0.6,0.9
13,0.413793103,0.126436782,0.252873563,0.206896552,3.125,4,0.6,0.9
12,0.461538462,0.076923077,0.215384615,0.246153846,4.055555556,4,0.6,0.9
0,NA,NA,NA,NA,-1,4,0.6,0.9
8,0.285714286,0,0.5,0.214285714,2,4,0.6,0.9
14,0.407894737,0.065789474,0.210526316,0.315789474,3.105324074,4,0.6,0.9
8,0,0.2,0.4,0.4,1.6,4,0.6,0.9
3,NA,NA,NA,NA,1,4,0.7,0.1
6,0.4,0,0.2,0.4,2,4,0.7,0.1
1,NA,NA,NA,NA,0,4,0.7,0.1
4,0,0,0.5,0.5,1,4,0.7,0.1
4,0.5,0,0.5,0,1.5,4,0.7,0.1
9,0.208333333,0.041666667,0.208333333,0.541666667,2,4,0.7,0.1
0,NA,NA,NA,NA,-1,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.1
6,0.333333333,0,0.5,0.166666667,2,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.1
3,0,0,0,1,1,4,0.7,0.1
0,NA,NA,NA,NA,-1,4,0.7,0.1
4,0,0,0,1,1,4,0.7,0.1
1,NA,NA,NA,NA,0,4,0.7,0.1
7,0.5,0.1,0.3,0.1,2.5,4,0.7,0.1
11,0.4,0.075,0.2,0.325,2.944444444,4,0.7,0.1
7,0.5,0.1,0.3,0.1,2.666666667,4,0.7,0.1
9,0.192307692,0,0.269230769,0.538461538,2,4,0.7,0.1
7,0.2,0.2,0.5,0.1,2,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.1
7,0.4,0.2,0.1,0.3,3,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
4,0,0,1,0,1,4,0.7,0.2
8,0.5,0,0.25,0.25,2,4,0.7,0.2
12,0.418604651,0.093023256,0.255813953,0.23255814,3,4,0.7,0.2
8,0.230769231,0,0.384615385,0.384615385,1.666666667,4,0.7,0.2
7,0.1,0.1,0.3,0.5,1.5,4,0.7,0.2
3,0,0,0,1,1,4,0.7,0.2
7,0.333333333,0.055555556,0.333333333,0.277777778,2.166666667,4,0.7,0.2
8,0.15,0.05,0.45,0.35,1.5,4,0.7,0.2
3,NA,NA,NA,NA,0,4,0.7,0.2
3,1,0,0,0,2,4,0.7,0.2
4,0,0,0.5,0.5,1,4,0.7,0.2
0,NA,NA,NA,NA,-1,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
5,0,0,0.25,0.75,1,4,0.7,0.2
6,0.75,0,0.25,0,3,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
4,0.333333333,0.333333333,0,0.333333333,2,4,0.7,0.2
2,NA,NA,NA,NA,1,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.3
7,0.5,0.1,0.3,0.1,2.333333333,4,0.7,0.3
8,0.461538462,0.076923077,0.153846154,0.307692308,2.5,4,0.7,0.3
7,0.555555556,0.222222222,0,0.222222222,4.25,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
6,0.5,0.166666667,0.333333333,0,2.333333333,4,0.7,0.3
13,0.246575342,0.068493151,0.342465753,0.342465753,2.4375,4,0.7,0.3
9,0.388888889,0,0.333333333,0.277777778,2.625,4,0.7,0.3
5,1,0,0,0,3,4,0.7,0.3
6,0.125,0.125,0.375,0.375,1.5,4,0.7,0.3
7,0.4,0.066666667,0.2,0.333333333,2.333333333,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
4,NA,NA,NA,NA,1,4,0.7,0.3
7,0.235294118,0.411764706,0.176470588,0.176470588,2.166666667,4,0.7,0.3
2,NA,NA,NA,NA,1,4,0.7,0.3
3,0,0,0,1,1,4,0.7,0.3
1,NA,NA,NA,NA,0,4,0.7,0.3
5,0,0.333333333,0.333333333,0.333333333,1.333333333,4,0.7,0.3
10,0.125,0.041666667,0.166666667,0.666666667,2,4,0.7,0.3
3,0,0,0,1,1,4,0.7,0.4
5,0,0.333333333,0.333333333,0.333333333,1.333333333,4,0.7,0.4
1,NA,NA,NA,NA,0,4,0.7,0.4
5,0,0,0.666666667,0.333333333,1,4,0.7,0.4
3,NA,NA,NA,NA,1,4,0.7,0.4
6,0.111111111,0.222222222,0.111111111,0.555555556,2,4,0.7,0.4
3,0,0,1,0,1,4,0.7,0.4
7,0.222222222,0.111111111,0.111111111,0.555555556,2,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
9,0.47826087,0,0.260869565,0.260869565,2.666666667,4,0.7,0.4
9,0.375,0.125,0.21875,0.28125,2.166666667,4,0.7,0.4
10,0.36,0,0.32,0.32,2.5,4,0.7,0.4
6,0.2,0,0.2,0.6,2,4,0.7,0.4
10,0.391304348,0.086956522,0.217391304,0.304347826,4,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
10,0.1,0.066666667,0.233333333,0.6,2,4,0.7,0.4
5,1,0,0,0,2,4,0.7,0.4
4,0.5,0,0,0.5,2,4,0.7,0.4
5,0,0,0,1,1,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
8,0.347826087,0.217391304,0.217391304,0.217391304,3.4375,4,0.7,0.5
0,NA,NA,NA,NA,-1,4,0.7,0.5
10,0.448275862,0.137931034,0.206896552,0.206896552,3,4,0.7,0.5
10,0.289473684,0.105263158,0.289473684,0.315789474,2.5,4,0.7,0.5
12,0.355555556,0.066666667,0.266666667,0.311111111,2.944444444,4,0.7,0.5
8,0.333333333,0.166666667,0.25,0.25,2.166666667,4,0.7,0.5
9,0.225806452,0.064516129,0.225806452,0.483870968,2,4,0.7,0.5
0,NA,NA,NA,NA,-1,4,0.7,0.5
4,0.5,0,0.25,0.25,2,4,0.7,0.5
8,0.181818182,0.090909091,0.272727273,0.454545455,1.666666667,4,0.7,0.5
12,0.245614035,0.140350877,0.157894737,0.456140351,3.125,4,0.7,0.5
4,0,0,0,1,1,4,0.7,0.5
7,0.230769231,0.076923077,0.230769231,0.461538462,2.333333333,4,0.7,0.5
6,0.428571429,0.5,0.071428571,0,2.444444444,4,0.7,0.5
16,0.382608696,0.07826087,0.304347826,0.234782609,3.9,4,0.7,0.5
6,0.363636364,0,0.272727273,0.363636364,2,4,0.7,0.5
9,0.205882353,0.088235294,0.323529412,0.382352941,2.166666667,4,0.7,0.5
