Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
7,0.5,0.1,0.3,0.1,3,4,0.6,0.7
4,NA,NA,NA,NA,1,4,0.6,0.7
5,0,0,0.333333333,0.666666667,1,4,0.6,0.7
2,NA,NA,NA,NA,1,4,0.6,0.7
2,NA,NA,NA,NA,1,4,0.6,0.7
15,0.294117647,0.058823529,0.274509804,0.37254902,4,4,0.6,0.7
5,0.333333333,0,0.333333333,0.333333333,2,4,0.6,0.7
7,0.375,0.125,0.125,0.375,3,4,0.6,0.7
8,0.428571429,0.142857143,0.285714286,0.142857143,3,4,0.6,0.7
3,0,1,0,0,2,4,0.6,0.7
9,0.375,0,0.125,0.5,2,4,0.6,0.7
10,0.21875,0.03125,0.34375,0.40625,3,4,0.6,0.8
7,0.533333333,0.066666667,0.066666667,0.333333333,3,4,0.6,0.8
5,0.5,0,0.25,0.25,2,4,0.6,0.8
2,NA,NA,NA,NA,0,4,0.6,0.8
7,0.5,0.1,0,0.4,3,4,0.6,0.8
9,0.153846154,0.076923077,0.346153846,0.423076923,3,4,0.6,0.8
7,0.111111111,0.111111111,0.166666667,0.611111111,2,4,0.6,0.8
12,0.28125,0.09375,0.125,0.5,3,4,0.6,0.8
4,0.666666667,0,0.333333333,0,2,4,0.6,0.8
6,0.285714286,0,0.285714286,0.428571429,2,4,0.6,0.8
0,NA,NA,NA,NA,-1,4,0.6,0.8
7,0.454545455,0,0.181818182,0.363636364,2,4,0.6,0.8
8,0.307692308,0.230769231,0.230769231,0.230769231,4,4,0.6,0.8
7,0,0.333333333,0.333333333,0.333333333,2,4,0.6,0.8
15,0.24691358,0.086419753,0.24691358,0.419753086,4,4,0.6,0.8
10,0.260869565,0.086956522,0.173913043,0.47826087,3,4,0.6,0.8
3,0,0,1,0,1,4,0.6,0.8
10,0.421052632,0.052631579,0.157894737,0.368421053,4,4,0.6,0.8
9,0.481481481,0.074074074,0.185185185,0.259259259,3,4,0.6,0.8
6,0.6,0,0.4,0,2,4,0.6,0.8
11,0.303030303,0.151515152,0.03030303,0.515151515,3,4,0.6,0.9
11,0.114285714,0.114285714,0.2,0.571428571,3,4,0.6,0.9
8,0.3,0.2,0,0.5,3,4,0.6,0.9
5,0.666666667,0,0.333333333,0,2,4,0.6,0.9
6,0.333333333,0.222222222,0,0.444444444,4,4,0.6,0.9
6,0.5,0,0.25,0.25,2,4,0.6,0.9
9,0.529411765,0,0.176470588,0.294117647,3,4,0.6,0.9
10,0.315789474,0,0.315789474,0.368421053,2,4,0.6,0.9
2,NA,NA,NA,NA,1,4,0.6,0.9
9,0.588235294,0.117647059,0.176470588,0.117647059,5,4,0.6,0.9
0,NA,NA,NA,NA,-1,4,0.6,0.9
5,0.333333333,0,0.333333333,0.333333333,2,4,0.6,0.9
4,0,0,0,1,1,4,0.6,0.9
7,0.25,0,0.25,0.5,3,4,0.6,0.9
13,0.348837209,0.046511628,0.255813953,0.348837209,3,4,0.6,0.9
0,NA,NA,NA,NA,-1,4,0.6,0.9
5,0,0,0.333333333,0.666666667,1,4,0.6,0.9
8,0.375,0.125,0.25,0.25,3,4,0.6,0.9
8,0.304347826,0.173913043,0.086956522,0.434782609,4,4,0.6,0.9
3,0,1,0,0,2,4,0.6,0.9
4,0,0,0.5,0.5,1,4,0.7,0.1
2,NA,NA,NA,NA,1,4,0.7,0.1
4,0,0,0,1,1,4,0.7,0.1
3,1,0,0,0,2,4,0.7,0.1
6,0.222222222,0,0.111111111,0.666666667,2,4,0.7,0.1
1,NA,NA,NA,NA,0,4,0.7,0.1
6,1,0,0,0,2,4,0.7,0.1
6,0,0.2,0.2,0.6,2,4,0.7,0.1
3,0,0,1,0,1,4,0.7,0.1
4,0,0,1,0,1,4,0.7,0.1
12,0.434782609,0.043478261,0.282608696,0.239130435,4,4,0.7,0.1
10,0.173913043,0.043478261,0.086956522,0.695652174,2,4,0.7,0.1
1,NA,NA,NA,NA,0,4,0.7,0.1
7,0.375,0.125,0.125,0.375,3,4,0.7,0.1
7,0.142857143,0.142857143,0.071428571,0.642857143,2,4,0.7,0.1
7,0.125,0.125,0.125,0.625,2,4,0.7,0.1
7,0.222222222,0.111111111,0.111111111,0.555555556,3,4,0.7,0.1
3,0,0,0,1,1,4,0.7,0.1
0,NA,NA,NA,NA,-1,4,0.7,0.1
1,NA,NA,NA,NA,0,4,0.7,0.1
6,0.666666667,0,0.166666667,0.166666667,2,4,0.7,0.2
0,NA,NA,NA,NA,-1,4,0.7,0.2
5,1,0,0,0,2,4,0.7,0.2
10,0.129032258,0.064516129,0.225806452,0.580645161,3,4,0.7,0.2
10,0.428571429,0.071428571,0.214285714,0.285714286,3,4,0.7,0.2
2,NA,NA,NA,NA,1,4,0.7,0.2
4,0,0,0,1,1,4,0.7,0.2
5,0.25,0,0,0.75,2,4,0.7,0.2
4,0,0,0.5,0.5,1,4,0.7,0.2
6,0,0,0,1,1,4,0.7,0.2
2,NA,NA,NA,NA,1,4,0.7,0.2
5,0,0,0.333333333,0.666666667,1,4,0.7,0.2
5,0.333333333,0,0.166666667,0.5,2,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
4,NA,NA,NA,NA,1,4,0.7,0.2
1,NA,NA,NA,NA,0,4,0.7,0.2
0,NA,NA,NA,NA,-1,4,0.7,0.2
4,1,0,0,0,2,4,0.7,0.2
4,0,0,0,1,1,4,0.7,0.2
2,NA,NA,NA,NA,0,4,0.7,0.2
5,0.5,0.166666667,0.333333333,0,3,4,0.7,0.3
8,0.333333333,0,0.25,0.416666667,2,4,0.7,0.3
5,0.666666667,0,0,0.333333333,2,4,0.7,0.3
5,0,0.166666667,0,0.833333333,2,4,0.7,0.3
3,0,0,0,1,1,4,0.7,0.3
10,0.333333333,0.047619048,0.380952381,0.238095238,3,4,0.7,0.3
5,0,0,0.333333333,0.666666667,1,4,0.7,0.3
0,NA,NA,NA,NA,-1,4,0.7,0.3
3,0,0,0,1,1,4,0.7,0.3
4,0,0,0,1,1,4,0.7,0.3
5,0.5,0,0.25,0.25,2,4,0.7,0.3
3,0,0,1,0,1,4,0.7,0.3
6,0.285714286,0,0.285714286,0.428571429,2,4,0.7,0.3
1,NA,NA,NA,NA,0,4,0.7,0.3
6,0.666666667,0.333333333,0,0,3,4,0.7,0.3
11,0.35483871,0.096774194,0.129032258,0.419354839,3,4,0.7,0.3
2,NA,NA,NA,NA,1,4,0.7,0.3
4,0,0,0.5,0.5,1,4,0.7,0.3
5,0.666666667,0,0,0.333333333,2,4,0.7,0.3
9,0.314285714,0.057142857,0.285714286,0.342857143,3,4,0.7,0.3
10,0.37037037,0.148148148,0.037037037,0.444444444,3,4,0.7,0.4
3,1,0,0,0,2,4,0.7,0.4
7,0.166666667,0,0.166666667,0.666666667,2,4,0.7,0.4
1,NA,NA,NA,NA,0,4,0.7,0.4
3,0,0,0,1,1,4,0.7,0.4
7,0.444444444,0.111111111,0.111111111,0.333333333,3,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
5,0.333333333,0.333333333,0.333333333,0,2,4,0.7,0.4
6,0.5,0.125,0.375,0,3,4,0.7,0.4
2,NA,NA,NA,NA,1,4,0.7,0.4
5,0,0.222222222,0.333333333,0.444444444,2,4,0.7,0.4
10,0.36,0,0.32,0.32,3,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
7,0.428571429,0.142857143,0,0.428571429,3,4,0.7,0.4
3,0,0,0,1,1,4,0.7,0.4
8,0.428571429,0.047619048,0.19047619,0.333333333,3,4,0.7,0.4
2,NA,NA,NA,NA,1,4,0.7,0.4
0,NA,NA,NA,NA,-1,4,0.7,0.4
1,NA,NA,NA,NA,0,4,0.7,0.4
5,0,0,0.25,0.75,1,4,0.7,0.4
3,0,0,1,0,1,4,0.7,0.5
5,1,0,0,0,2,4,0.7,0.5
10,0.227272727,0,0.045454545,0.727272727,3,4,0.7,0.5
4,NA,NA,NA,NA,1,4,0.7,0.5
3,0,1,0,0,2,4,0.7,0.5
5,0,0,0,1,1,4,0.7,0.5
6,0.428571429,0,0.285714286,0.285714286,2,4,0.7,0.5
15,0.304878049,0.036585366,0.243902439,0.414634146,4,4,0.7,0.5
4,NA,NA,NA,NA,1,4,0.7,0.5
9,0.346153846,0.076923077,0.269230769,0.307692308,3,4,0.7,0.5
11,0.171428571,0.085714286,0.2,0.542857143,3,4,0.7,0.5
4,0.666666667,0.333333333,0,0,3,4,0.7,0.5
4,0,0,0.5,0.5,1,4,0.7,0.5
9,0.352941176,0.117647059,0.235294118,0.294117647,3,4,0.7,0.5
4,0.666666667,0,0.333333333,0,2,4,0.7,0.5
3,0,0,0,1,1,4,0.7,0.5
4,1,0,0,0,2,4,0.7,0.5
2,NA,NA,NA,NA,0,4,0.7,0.5
4,NA,NA,NA,NA,1,4,0.7,0.5
0,NA,NA,NA,NA,-1,4,0.7,0.5
5,0,0,0.25,0.75,1,4,0.7,0.6
9,0.296296296,0.074074074,0.185185185,0.444444444,3,4,0.7,0.6
6,0.5,0,0,0.5,2,4,0.7,0.6
4,0,0,0,1,1,4,0.7,0.6
3,NA,NA,NA,NA,1,4,0.7,0.6
5,0.333333333,0,0.333333333,0.333333333,2,4,0.7,0.6
9,0,0.15,0.35,0.5,2,4,0.7,0.6
10,0.294117647,0,0.411764706,0.294117647,3,4,0.7,0.6
12,0.260869565,0,0.304347826,0.434782609,3,4,0.7,0.6
9,0.210526316,0.105263158,0.052631579,0.631578947,3,4,0.7,0.6
1,NA,NA,NA,NA,0,4,0.7,0.6
8,0.4,0.066666667,0.133333333,0.4,3,4,0.7,0.6
7,0.142857143,0.142857143,0.142857143,0.571428571,2,4,0.7,0.6
2,NA,NA,NA,NA,1,4,0.7,0.6
9,0.5,0.041666667,0.166666667,0.291666667,3,4,0.7,0.6
0,NA,NA,NA,NA,-1,4,0.7,0.6
7,0.285714286,0,0.214285714,0.5,2,4,0.7,0.6
12,0.23255814,0.093023256,0.255813953,0.418604651,3,4,0.7,0.6
4,0.5,0,0.25,0.25,2,4,0.7,0.6
8,0.470588235,0,0.294117647,0.235294118,2,4,0.7,0.6
2,NA,NA,NA,NA,1,4,0.7,0.7
3,NA,NA,NA,NA,1,4,0.7,0.7
0,NA,NA,NA,NA,-1,4,0.7,0.7
7,0.25,0.125,0.375,0.25,3,4,0.7,0.7
3,1,0,0,0,2,4,0.7,0.7
10,0.24,0.08,0.16,0.52,3,4,0.7,0.7
0,NA,NA,NA,NA,-1,4,0.7,0.7
13,0.228070175,0.105263158,0.210526316,0.456140351,3,4,0.7,0.7
11,0.25,0.027777778,0.277777778,0.444444444,3,4,0.7,0.7
4,0,0,0,1,1,4,0.7,0.7
3,0,0,0,1,1,4,0.7,0.7
3,NA,NA,NA,NA,1,4,0.7,0.7
6,0.142857143,0,0,0.857142857,2,4,0.7,0.7
10,0.117647059,0.117647059,0.117647059,0.647058824,2,4,0.7,0.7
1,NA,NA,NA,NA,0,4,0.7,0.7
5,0.25,0.25,0,0.5,2,4,0.7,0.7
4,0.333333333,0.333333333,0,0.333333333,2,4,0.7,0.7
11,0.088235294,0.205882353,0.205882353,0.5,3,4,0.7,0.7
15,0.1875,0.0625,0.2875,0.4625,3,4,0.7,0.7
5,0,0.25,0.5,0.25,2,4,0.7,0.7
0,NA,NA,NA,NA,-1,4,0.7,0.8
2,NA,NA,NA,NA,1,4,0.7,0.8
9,0.307692308,0.076923077,0.307692308,0.307692308,3,4,0.7,0.8
10,0.25,0.0625,0.3125,0.375,3,4,0.7,0.8
5,0.5,0,0,0.5,2,4,0.7,0.8
12,0.448275862,0.068965517,0.172413793,0.310344828,4,4,0.7,0.8
2,NA,NA,NA,NA,1,4,0.7,0.8
7,0.111111111,0.222222222,0.222222222,0.444444444,3,4,0.7,0.8
4,0,0,0,1,1,4,0.7,0.8
8,0.285714286,0,0.071428571,0.642857143,2,4,0.7,0.8
10,0.333333333,0.125,0.25,0.291666667,4,4,0.7,0.8
7,0.214285714,0.071428571,0.214285714,0.5,2,4,0.7,0.8
0,NA,NA,NA,NA,-1,4,0.7,0.8
7,0.1,0,0.2,0.7,2,4,0.7,0.8
8,0.318181818,0.090909091,0.227272727,0.363636364,3,4,0.7,0.8
4,0.5,0,0.25,0.25,3,4,0.7,0.8
1,NA,NA,NA,NA,0,4,0.7,0.8
3,NA,NA,NA,NA,1,4,0.7,0.8
5,0.5,0,0.5,0,2,4,0.7,0.8
7,0.285714286,0.095238095,0.285714286,0.333333333,3,4,0.7,0.8
1,NA,NA,NA,NA,0,4,0.7,0.9
9,0.055555556,0.055555556,0.388888889,0.5,2,4,0.7,0.9
5,0.333333333,0,0.166666667,0.5,2,4,0.7,0.9
6,0.125,0.25,0.125,0.5,2,4,0.7,0.9
7,0.333333333,0,0.222222222,0.444444444,2,4,0.7,0.9
3,0,0,1,0,1,4,0.7,0.9
6,0.375,0,0.125,0.5,2,4,0.7,0.9
3,NA,NA,NA,NA,0,4,0.7,0.9
2,NA,NA,NA,NA,0,4,0.7,0.9
13,0.270833333,0.083333333,0.208333333,0.4375,3,4,0.7,0.9
5,0,0.166666667,0,0.833333333,2,4,0.7,0.9
2,NA,NA,NA,NA,1,4,0.7,0.9
0,NA,NA,NA,NA,-1,4,0.7,0.9
5,0.25,0.25,0,0.5,2,4,0.7,0.9
11,0.333333333,0.102564103,0.179487179,0.384615385,3,4,0.7,0.9
9,0.166666667,0,0.166666667,0.666666667,2,4,0.7,0.9
9,0.416666667,0,0.166666667,0.416666667,2,4,0.7,0.9
0,NA,NA,NA,NA,-1,4,0.7,0.9
1,NA,NA,NA,NA,0,4,0.7,0.9
7,0.222222222,0,0.222222222,0.555555556,2,4,0.7,0.9
3,NA,NA,NA,NA,1,4,0.8,0.1
5,0.5,0,0.166666667,0.333333333,2,4,0.8,0.1
3,NA,NA,NA,NA,1,4,0.8,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.1
7,0.636363636,0,0.090909091,0.272727273,5,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
4,0,0,0,1,1,4,0.8,0.1
6,0,0,0.2,0.8,1,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
10,0,0.060606061,0.272727273,0.666666667,2,4,0.8,0.1
0,NA,NA,NA,NA,-1,4,0.8,0.1
10,0.45,0,0.2,0.35,3,4,0.8,0.1
3,NA,NA,NA,NA,1,4,0.8,0.1
10,0.315789474,0.052631579,0.210526316,0.421052632,2,4,0.8,0.1
3,NA,NA,NA,NA,1,4,0.8,0.1
1,NA,NA,NA,NA,0,4,0.8,0.1
6,0.166666667,0.166666667,0.166666667,0.5,2,4,0.8,0.1
9,0.19047619,0.19047619,0.19047619,0.428571429,4,4,0.8,0.1
2,NA,NA,NA,NA,1,4,0.8,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.1
9,0.076923077,0,0.307692308,0.615384615,2,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
7,0.315789474,0.052631579,0.368421053,0.263157895,2,4,0.8,0.2
10,0.379310345,0,0.310344828,0.310344828,2,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
13,0.228070175,0.105263158,0.228070175,0.438596491,4,4,0.8,0.2
7,0.6,0,0.2,0.2,2,4,0.8,0.2
6,0.375,0.125,0.25,0.25,3,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
1,NA,NA,NA,NA,0,4,0.8,0.2
10,0.166666667,0.083333333,0.208333333,0.541666667,2,4,0.8,0.2
2,NA,NA,NA,NA,1,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
3,NA,NA,NA,NA,1,4,0.8,0.2
4,0.666666667,0,0.333333333,0,2,4,0.8,0.2
4,0,0.333333333,0,0.666666667,2,4,0.8,0.2
2,NA,NA,NA,NA,1,4,0.8,0.2
0,NA,NA,NA,NA,-1,4,0.8,0.2
2,NA,NA,NA,NA,1,4,0.8,0.2
2,NA,NA,NA,NA,1,4,0.8,0.3
3,NA,NA,NA,NA,1,4,0.8,0.3
15,0.25,0.136363636,0.113636364,0.5,4,4,0.8,0.3
2,NA,NA,NA,NA,1,4,0.8,0.3
5,0.6,0.2,0,0.2,3,4,0.8,0.3
6,0,0.111111111,0.222222222,0.666666667,2,4,0.8,0.3
3,1,0,0,0,2,4,0.8,0.3
1,NA,NA,NA,NA,0,4,0.8,0.3
5,0,1,0,0,2,4,0.8,0.3
14,0.233766234,0.064935065,0.311688312,0.38961039,4,4,0.8,0.3
6,0.444444444,0,0.222222222,0.333333333,2,4,0.8,0.3
5,0,0,0.333333333,0.666666667,1,4,0.8,0.3
3,0,0,0,1,1,4,0.8,0.3
4,0.5,0,0,0.5,2,4,0.8,0.3
5,0.333333333,0,0.166666667,0.5,2,4,0.8,0.3
3,0,0,1,0,1,4,0.8,0.3
7,0.5,0.25,0,0.25,3,4,0.8,0.3
5,0,0.25,0.5,0.25,2,4,0.8,0.3
0,NA,NA,NA,NA,-1,4,0.8,0.3
7,0.4,0,0.2,0.4,2,4,0.8,0.3
5,0.333333333,0.333333333,0,0.333333333,3,4,0.8,0.4
5,0,0,0.333333333,0.666666667,1,4,0.8,0.4
1,NA,NA,NA,NA,0,4,0.8,0.4
3,NA,NA,NA,NA,1,4,0.8,0.4
2,NA,NA,NA,NA,1,4,0.8,0.4
6,0.4,0,0.2,0.4,2,4,0.8,0.4
0,NA,NA,NA,NA,-1,4,0.8,0.4
3,0,0,0,1,1,4,0.8,0.4
6,0.428571429,0,0,0.571428571,2,4,0.8,0.4
6,0.25,0,0.25,0.5,2,4,0.8,0.4
3,NA,NA,NA,NA,1,4,0.8,0.4
0,NA,NA,NA,NA,-1,4,0.8,0.4
6,0,1,0,0,2,4,0.8,0.4
10,0.352941176,0.117647059,0.176470588,0.352941176,3,4,0.8,0.4
1,NA,NA,NA,NA,0,4,0.8,0.4
3,0,0,1,0,1,4,0.8,0.4
4,0,0,0,1,1,4,0.8,0.4
5,0.5,0,0.333333333,0.166666667,2,4,0.8,0.4
2,NA,NA,NA,NA,0,4,0.8,0.4
10,0.384615385,0.038461538,0.230769231,0.346153846,3,4,0.8,0.4
8,0.48,0.12,0.16,0.24,3,4,0.8,0.5
0,NA,NA,NA,NA,-1,4,0.8,0.5
8,0,0.117647059,0.235294118,0.647058824,2,4,0.8,0.5
5,0,0,0.333333333,0.666666667,1,4,0.8,0.5
3,0,1,0,0,2,4,0.8,0.5
9,0.266666667,0.1,0.2,0.433333333,3,4,0.8,0.5
5,0,0,0,1,1,4,0.8,0.5
7,0.277777778,0.111111111,0.222222222,0.388888889,3,4,0.8,0.5
7,0.166666667,0,0.166666667,0.666666667,2,4,0.8,0.5
0,NA,NA,NA,NA,-1,4,0.8,0.5
5,0,0,0.5,0.5,1,4,0.8,0.5
5,0,0,0.5,0.5,1,4,0.8,0.5
5,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.5
5,0.5,0,0,0.5,2,4,0.8,0.5
7,0.444444444,0,0.333333333,0.222222222,3,4,0.8,0.5
0,NA,NA,NA,NA,-1,4,0.8,0.5
1,NA,NA,NA,NA,0,4,0.8,0.5
9,0.272727273,0.090909091,0.181818182,0.454545455,3,4,0.8,0.5
5,0,1,0,0,2,4,0.8,0.5
5,0.5,0,0,0.5,2,4,0.8,0.5
4,1,0,0,0,2,4,0.8,0.6
3,NA,NA,NA,NA,0,4,0.8,0.6
1,NA,NA,NA,NA,0,4,0.8,0.6
0,NA,NA,NA,NA,-1,4,0.8,0.6
6,0.666666667,0,0.333333333,0,2,4,0.8,0.6
8,0.333333333,0.083333333,0.083333333,0.5,3,4,0.8,0.6
7,0.272727273,0,0.272727273,0.454545455,2,4,0.8,0.6
9,0.28,0.08,0.2,0.44,3,4,0.8,0.6
6,0.333333333,0,0.166666667,0.5,2,4,0.8,0.6
7,0.333333333,0,0.333333333,0.333333333,2,4,0.8,0.6
7,0,0,0,1,1,4,0.8,0.6
4,1,0,0,0,2,4,0.8,0.6
3,1,0,0,0,2,4,0.8,0.6
2,NA,NA,NA,NA,0,4,0.8,0.6
2,NA,NA,NA,NA,1,4,0.8,0.6
7,0.4,0.1,0.1,0.4,3,4,0.8,0.6
1,NA,NA,NA,NA,0,4,0.8,0.6
6,0.25,0,0.25,0.5,2,4,0.8,0.6
8,0.047619048,0.047619048,0.476190476,0.428571429,2,4,0.8,0.6
13,0.350877193,0.01754386,0.263157895,0.368421053,3,4,0.8,0.6
4,0,0,0.5,0.5,1,4,0.8,0.7
3,0,0,1,0,1,4,0.8,0.7
8,0.714285714,0,0.142857143,0.142857143,3,4,0.8,0.7
3,NA,NA,NA,NA,0,4,0.8,0.7
3,0,0,0,1,1,4,0.8,0.7
7,0,0,0.1875,0.8125,1,4,0.8,0.7
8,0.3,0.1,0.1,0.5,2,4,0.8,0.7
9,0.307692308,0,0.153846154,0.538461538,2,4,0.8,0.7
12,0.357142857,0,0.392857143,0.25,3,4,0.8,0.7
4,0,0,0.5,0.5,1,4,0.8,0.7
1,NA,NA,NA,NA,0,4,0.8,0.7
9,0.384615385,0.076923077,0.230769231,0.307692308,3,4,0.8,0.7
2,NA,NA,NA,NA,1,4,0.8,0.7
6,0.181818182,0,0.272727273,0.545454545,2,4,0.8,0.7
5,0,0.142857143,0.428571429,0.428571429,2,4,0.8,0.7
7,0.545454545,0.090909091,0.090909091,0.272727273,3,4,0.8,0.7
7,0.1,0,0.2,0.7,2,4,0.8,0.7
8,0.277777778,0.166666667,0.333333333,0.222222222,3,4,0.8,0.7
9,0.380952381,0,0.142857143,0.476190476,2,4,0.8,0.7
2,NA,NA,NA,NA,1,4,0.8,0.7
5,0.666666667,0,0.333333333,0,2,4,0.8,0.8
4,0,0.5,0.5,0,2,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
3,0,0,0,1,1,4,0.8,0.8
3,1,0,0,0,2,4,0.8,0.8
2,NA,NA,NA,NA,0,4,0.8,0.8
1,NA,NA,NA,NA,0,4,0.8,0.8
8,0.3125,0.0625,0.25,0.375,3,4,0.8,0.8
16,0.266666667,0.055555556,0.244444444,0.433333333,4,4,0.8,0.8
0,NA,NA,NA,NA,-1,4,0.8,0.8
5,0.5,0,0.166666667,0.333333333,2,4,0.8,0.8
6,0,0.1,0,0.9,2,4,0.8,0.8
1,NA,NA,NA,NA,0,4,0.8,0.8
3,0,0,0,1,1,4,0.8,0.8
2,NA,NA,NA,NA,1,4,0.8,0.8
6,0,0.2,0.2,0.6,2,4,0.8,0.8
6,0.428571429,0,0.285714286,0.285714286,2,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
8,0.3,0.1,0.1,0.5,2,4,0.8,0.8
1,NA,NA,NA,NA,0,4,0.8,0.8
2,NA,NA,NA,NA,1,4,0.8,0.9
7,0,0.333333333,0.333333333,0.333333333,2,4,0.8,0.9
5,0.5,0.166666667,0.166666667,0.166666667,2,4,0.8,0.9
7,0.333333333,0,0.166666667,0.5,2,4,0.8,0.9
6,0.666666667,0,0,0.333333333,2,4,0.8,0.9
6,0.5,0,0,0.5,2,4,0.8,0.9
6,0.222222222,0,0.111111111,0.666666667,2,4,0.8,0.9
6,0.666666667,0,0,0.333333333,2,4,0.8,0.9
0,NA,NA,NA,NA,-1,4,0.8,0.9
9,0.428571429,0.095238095,0.095238095,0.380952381,3,4,0.8,0.9
2,NA,NA,NA,NA,0,4,0.8,0.9
11,0.086956522,0.043478261,0.347826087,0.52173913,2,4,0.8,0.9
8,0.25,0.166666667,0.416666667,0.166666667,2,4,0.8,0.9
5,0,0,0.333333333,0.666666667,1,4,0.8,0.9
4,NA,NA,NA,NA,1,4,0.8,0.9
1,NA,NA,NA,NA,0,4,0.8,0.9
8,0.333333333,0,0.083333333,0.583333333,3,4,0.8,0.9
5,0,0,0.5,0.5,1,4,0.8,0.9
3,1,0,0,0,2,4,0.8,0.9
6,0.25,0.25,0.375,0.125,2,4,0.8,0.9
1,NA,NA,NA,NA,0,4,0.9,0.1
2,NA,NA,NA,NA,1,4,0.9,0.1
4,0,0,1,0,1,4,0.9,0.1
4,1,0,0,0,2,4,0.9,0.1
3,0,0,0,1,1,4,0.9,0.1
8,0.047619048,0.047619048,0.428571429,0.476190476,2,4,0.9,0.1
2,NA,NA,NA,NA,0,4,0.9,0.1
4,0.333333333,0.333333333,0.333333333,0,2,4,0.9,0.1
4,0,0.333333333,0,0.666666667,2,4,0.9,0.1
5,0.5,0,0.166666667,0.333333333,2,4,0.9,0.1
9,0.315789474,0.052631579,0.157894737,0.473684211,3,4,0.9,0.1
12,0.30952381,0.023809524,0.19047619,0.476190476,3,4,0.9,0.1
4,NA,NA,NA,NA,0,4,0.9,0.1
8,0.352941176,0,0.294117647,0.352941176,2,4,0.9,0.1
12,0.318181818,0.068181818,0.295454545,0.318181818,3,4,0.9,0.1
7,0.416666667,0.083333333,0.083333333,0.416666667,3,4,0.9,0.1
2,NA,NA,NA,NA,0,4,0.9,0.1
1,NA,NA,NA,NA,0,4,0.9,0.1
9,0.4375,0.0625,0.1875,0.3125,3,4,0.9,0.1
5,0.333333333,0,0.333333333,0.333333333,2,4,0.9,0.1
4,NA,NA,NA,NA,1,4,0.9,0.2
2,NA,NA,NA,NA,1,4,0.9,0.2
3,0,0,0,1,1,4,0.9,0.2
5,0,1,0,0,2,4,0.9,0.2
5,0,0,0.25,0.75,1,4,0.9,0.2
1,NA,NA,NA,NA,0,4,0.9,0.2
6,0.428571429,0,0.142857143,0.428571429,2,4,0.9,0.2
2,NA,NA,NA,NA,0,4,0.9,0.2
4,0,0,0,1,1,4,0.9,0.2
3,0,0,1,0,1,4,0.9,0.2
3,NA,NA,NA,NA,1,4,0.9,0.2
0,NA,NA,NA,NA,-1,4,0.9,0.2
5,0,0.25,0.5,0.25,2,4,0.9,0.2
2,NA,NA,NA,NA,1,4,0.9,0.2
4,0.5,0,0.25,0.25,2,4,0.9,0.2
7,0.111111111,0.222222222,0.111111111,0.555555556,3,4,0.9,0.2
0,NA,NA,NA,NA,-1,4,0.9,0.2
4,0,0,0.5,0.5,1,4,0.9,0.2
3,0,0,0,1,1,4,0.9,0.2
4,0,0,0,1,1,4,0.9,0.2
2,NA,NA,NA,NA,0,4,0.9,0.3
3,0,0,1,0,1,4,0.9,0.3
2,NA,NA,NA,NA,1,4,0.9,0.3
9,0.391304348,0.086956522,0.173913043,0.347826087,3,4,0.9,0.3
4,0,0,0.5,0.5,1,4,0.9,0.3
5,0,0,0,1,1,4,0.9,0.3
9,0.473684211,0,0.210526316,0.315789474,3,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
0,NA,NA,NA,NA,-1,4,0.9,0.3
6,0.5,0,0.5,0,2,4,0.9,0.3
3,1,0,0,0,2,4,0.9,0.3
2,NA,NA,NA,NA,0,4,0.9,0.3
2,NA,NA,NA,NA,1,4,0.9,0.3
2,NA,NA,NA,NA,1,4,0.9,0.3
5,0.25,0.25,0.25,0.25,2,4,0.9,0.3
7,0.428571429,0,0,0.571428571,3,4,0.9,0.3
4,0,0,0,1,1,4,0.9,0.3
0,NA,NA,NA,NA,-1,4,0.9,0.3
3,NA,NA,NA,NA,1,4,0.9,0.4
3,0,1,0,0,2,4,0.9,0.4
10,0.379310345,0.034482759,0.24137931,0.344827586,3,4,0.9,0.4
0,NA,NA,NA,NA,-1,4,0.9,0.4
8,0.352941176,0.176470588,0.176470588,0.294117647,3,4,0.9,0.4
5,0.333333333,0,0.333333333,0.333333333,2,4,0.9,0.4
