"FCL_long","FCL_mean","FCL_short","Richness","Chain","Omnivory","Apparent","Exploitative"
NA,NA,Inf,17,0.234567901234568,0.037037037037037,0.160493827160494,0.172839506172839
NA,27.1111111111111,6,17,0.375,0.0714285714285714,0.214285714285714,0.142857142857143
NA,NA,Inf,17,0.363636363636364,0.0303030303030303,0.151515151515152,0.151515151515152
NA,24.6923076923077,5,18,0.325,0.0375,0.1125,0.1375
NA,11,5,18,0.3125,0.0208333333333333,0.229166666666667,0.229166666666667
NA,11,4,18,0.333333333333333,0.037037037037037,0.314814814814815,0.185185185185185
NA,NA,Inf,18,0.24390243902439,0,0.24390243902439,0.195121951219512
NA,NA,Inf,18,0.273972602739726,0,0.219178082191781,0.287671232876712
NA,31.0357142857143,7,19,0.233333333333333,0.0333333333333333,0.155555555555556,0.177777777777778
NA,7.2,4,19,0.303030303030303,0.0303030303030303,0.196969696969697,0.257575757575758
NA,NA,Inf,19,0.288288288288288,0.027027027027027,0.18018018018018,0.189189189189189
NA,NA,Inf,19,0.29126213592233,0.0194174757281553,0.184466019417476,0.223300970873786
NA,NA,Inf,19,0.314606741573034,0.0674157303370786,0.146067415730337,0.247191011235955
NA,6.03398987826563,3,20,0.326086956521739,0.0434782608695652,0.152173913043478,0.217391304347826
NA,NA,NA,20,0.300653594771242,0.0261437908496732,0.156862745098039,0.176470588235294
NA,61.5,7,20,0.465753424657534,0.0684931506849315,0.164383561643836,0.26027397260274
NA,NA,NA,20,0.264957264957265,0.0427350427350427,0.170940170940171,0.239316239316239
NA,NA,Inf,20,0.398148148148148,0.0185185185185185,0.203703703703704,0.277777777777778
NA,NA,NA,21,0.340909090909091,0.0454545454545455,0.121212121212121,0.159090909090909
NA,26.9785378940309,6,21,0.293333333333333,0.04,0.16,0.22
NA,18.5993794409826,4,21,0.317880794701987,0.033112582781457,0.125827814569536,0.178807947019868
NA,NA,NA,21,0.330985915492958,0.0704225352112676,0.169014084507042,0.21830985915493
NA,12.1124121779859,3,21,0.305555555555556,0.05,0.183333333333333,0.194444444444444
NA,13.8365689381933,4,22,0.3,0.0388888888888889,0.177777777777778,0.211111111111111
NA,NA,NA,22,0.306451612903226,0.043010752688172,0.150537634408602,0.17741935483871
NA,35.4227669713224,5,22,0.298342541436464,0.0497237569060773,0.121546961325967,0.187845303867403
NA,14.2747252747253,4,22,0.281045751633987,0.065359477124183,0.209150326797386,0.215686274509804
NA,NA,Inf,22,0.267326732673267,0.0297029702970297,0.168316831683168,0.257425742574257
NA,NA,Inf,23,0.345864661654135,0.0075187969924812,0.18796992481203,0.12781954887218
NA,NA,NA,23,0.314285714285714,0.0285714285714286,0.195238095238095,0.171428571428571
NA,331.159420289854,8,23,0.382165605095541,0.0382165605095541,0.203821656050955,0.184713375796178
NA,NA,Inf,23,0.276190476190476,0.0476190476190476,0.2,0.185714285714286
NA,9.32364847218595,3,23,0.321212121212121,0.0424242424242424,0.181818181818182,0.2
NA,20.4923611111111,4,24,0.300653594771242,0.0261437908496732,0.169934640522876,0.176470588235294
NA,NA,Inf,24,0.305555555555556,0.0231481481481481,0.166666666666667,0.208333333333333
NA,NA,Inf,24,0.329787234042553,0.0212765957446809,0.202127659574468,0.202127659574468
NA,NA,Inf,24,0.282208588957055,0.0306748466257669,0.184049079754601,0.190184049079755
NA,58.1298362065169,6,24,0.32843137254902,0.0392156862745098,0.166666666666667,0.181372549019608
NA,NA,NA,25,0.3125,0.0357142857142857,0.147321428571429,0.223214285714286
NA,NA,NA,25,0.327731092436975,0.0294117647058824,0.147058823529412,0.19327731092437
NA,NA,NA,25,0.297959183673469,0.0489795918367347,0.179591836734694,0.195918367346939
NA,113.837164534027,8,25,0.3125,0.046875,0.161458333333333,0.208333333333333
NA,NA,NA,25,0.287234042553192,0.0390070921985816,0.131205673758865,0.187943262411348
NA,NA,Inf,26,0.358851674641148,0.0287081339712919,0.215311004784689,0.210526315789474
NA,NA,NA,26,0.31651376146789,0.0412844036697248,0.151376146788991,0.211009174311927
NA,NA,NA,26,0.27906976744186,0.0387596899224806,0.155038759689922,0.205426356589147
NA,NA,Inf,26,0.339622641509434,0.0471698113207547,0.183962264150943,0.254716981132075
NA,NA,NA,26,0.298449612403101,0.0465116279069767,0.147286821705426,0.186046511627907
NA,88.2353559503896,5,27,0.261324041811847,0.0383275261324042,0.174216027874564,0.205574912891986
NA,NA,Inf,27,0.34468085106383,0.0297872340425532,0.187234042553191,0.229787234042553
NA,NA,NA,27,0.291666666666667,0.0448717948717949,0.169871794871795,0.205128205128205
NA,NA,NA,27,0.354385964912281,0.0491228070175439,0.189473684210526,0.2
NA,NA,NA,27,0.330357142857143,0.0401785714285714,0.147321428571429,0.227678571428571
NA,NA,NA,28,0.299145299145299,0.0398860398860399,0.179487179487179,0.205128205128205
NA,NA,Inf,28,0.324503311258278,0.043046357615894,0.175496688741722,0.228476821192053
NA,21.6511173603429,4,28,0.339285714285714,0.0416666666666667,0.169642857142857,0.199404761904762
NA,NA,Inf,28,0.30952380952381,0.0317460317460317,0.198412698412698,0.234126984126984
NA,NA,NA,28,0.339160839160839,0.0384615384615385,0.153846153846154,0.195804195804196
NA,NA,NA,29,0.34640522875817,0.042483660130719,0.19281045751634,0.218954248366013
NA,NA,NA,29,0.381703470031546,0.0378548895899054,0.16403785488959,0.195583596214511
NA,301.536886299746,7,29,0.311377245508982,0.0329341317365269,0.197604790419162,0.209580838323353
NA,139.410408157538,6,29,0.341216216216216,0.0304054054054054,0.192567567567568,0.206081081081081
NA,NA,NA,29,0.3125,0.0386904761904762,0.166666666666667,0.211309523809524
NA,NA,NA,30,0.311111111111111,0.0419753086419753,0.177777777777778,0.202469135802469
NA,NA,NA,30,0.337765957446808,0.0452127659574468,0.183510638297872,0.226063829787234
NA,NA,NA,30,0.33729216152019,0.0403800475059382,0.166270783847981,0.197149643705463
NA,255.168367126037,7,30,0.317460317460317,0.0285714285714286,0.177777777777778,0.193650793650794
NA,NA,NA,30,0.281081081081081,0.0378378378378378,0.17027027027027,0.202702702702703
NA,NA,NA,31,0.32093023255814,0.0395348837209302,0.172093023255814,0.206976744186047
NA,291.231633170363,7,31,0.324175824175824,0.0302197802197802,0.186813186813187,0.203296703296703
NA,NA,NA,31,0.312649164677804,0.0381861575178998,0.162291169451074,0.198090692124105
NA,NA,NA,31,0.320627802690583,0.0358744394618834,0.170403587443946,0.197309417040359
NA,NA,NA,31,0.334117647058824,0.04,0.169411764705882,0.214117647058824
NA,NA,NA,32,0.432122370936902,0.0726577437858509,0.193116634799235,0.206500956022945
NA,NA,Inf,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
NA,NA,Inf,3,NA,NA,NA,NA
NA,NA,Inf,4,0.5,0,0.5,0
1,1,1,4,NA,NA,NA,NA
2,2,2,4,1,0,0,0
NA,NA,Inf,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
NA,NA,Inf,5,0,0,0,1
NA,NA,Inf,5,1,0,0,0
0,0,0,5,NA,NA,NA,NA
NA,NA,Inf,5,NA,NA,NA,NA
1,1,1,5,NA,NA,NA,NA
NA,5,2,6,0.333333333333333,0,0,0
2,2,2,6,1,0,0,0
NA,NA,Inf,6,0.333333333333333,0,0.333333333333333,0.333333333333333
1,1,1,6,NA,NA,NA,NA
2,2,2,6,0.4,0,0,0.6
NA,2.5,1,7,0,0.333333333333333,0,0.666666666666667
1,1,1,7,0,0,0.5,0.5
2,1.66666666666667,1,7,0.4,0,0.6,0
NA,NA,Inf,7,0.8,0,0,0.2
NA,NA,Inf,7,NA,NA,NA,NA
NA,5,4,8,1,0,0,0
NA,3.2,2,8,0.375,0,0.5,0
NA,NA,Inf,8,0.6,0,0,0
NA,5,3,8,0.5,0,0.25,0
NA,5,4,8,0.8,0,0,0.2
NA,4.83333333333333,3,9,0.5,0,0.1,0.1
NA,5,4,9,0.8,0,0.2,0
NA,2,2,9,1,0,0,0
NA,NA,Inf,9,0.166666666666667,0,0.166666666666667,0.666666666666667
NA,5,4,9,1,0,0,0
NA,NA,Inf,10,0.421052631578947,0,0.105263157894737,0.263157894736842
NA,7.14285714285714,4,10,0.769230769230769,0.0769230769230769,0.153846153846154,0
NA,NA,Inf,10,0.375,0,0.375,0
NA,NA,Inf,10,0.615384615384615,0.153846153846154,0,0.230769230769231
NA,6.04166666666667,3,10,0.32,0.16,0.28,0.08
NA,3,3,11,0.181818181818182,0.0909090909090909,0.272727272727273,0.181818181818182
4,4,4,11,0.8,0,0,0.2
NA,7,5,11,0.833333333333333,0,0,0.166666666666667
NA,4.2,3,11,0.333333333333333,0.0833333333333333,0.25,0.25
NA,NA,Inf,11,0.466666666666667,0.0666666666666667,0.266666666666667,0.2
NA,9.36363636363636,3,12,0.448275862068966,0,0.241379310344828,0.241379310344828
NA,NA,NA,12,0.274509803921569,0.0588235294117647,0.294117647058824,0.294117647058824
NA,NA,Inf,12,0.0714285714285714,0.0714285714285714,0.285714285714286,0.214285714285714
NA,NA,Inf,12,0.578947368421053,0.0526315789473684,0.315789473684211,0.0526315789473684
NA,NA,Inf,12,0.384615384615385,0.0769230769230769,0.269230769230769,0.192307692307692
NA,NA,Inf,13,0.4,0.133333333333333,0.155555555555556,0.244444444444444
NA,19.75,5,13,0.416666666666667,0.111111111111111,0.138888888888889,0.222222222222222
NA,NA,Inf,13,0.592592592592593,0,0.185185185185185,0.222222222222222
NA,NA,Inf,13,0.30952380952381,0.119047619047619,0.30952380952381,0.119047619047619
NA,NA,Inf,13,0.448275862068966,0,0.137931034482759,0.275862068965517
NA,NA,Inf,14,0.444444444444444,0,0.148148148148148,0.222222222222222
NA,NA,Inf,14,0.5,0.0454545454545455,0.272727272727273,0.181818181818182
NA,9,5,14,0.529411764705882,0.0588235294117647,0.235294117647059,0.176470588235294
NA,3.74418604651163,2,14,0.341463414634146,0.0487804878048781,0.195121951219512,0.292682926829268
NA,NA,Inf,14,0.475,0.025,0.15,0.175
NA,NA,Inf,15,0.55,0.125,0.175,0.125
NA,NA,Inf,15,0.540983606557377,0.0819672131147541,0.114754098360656,0.245901639344262
NA,NA,NA,15,0.430769230769231,0.0769230769230769,0.169230769230769,0.2
NA,NA,Inf,15,0.4,0.025,0.175,0.225
NA,NA,Inf,15,0.571428571428571,0.0571428571428571,0.114285714285714,0.2
NA,9,5,16,0.540540540540541,0,0.135135135135135,0.135135135135135
NA,NA,Inf,16,0.323529411764706,0.0588235294117647,0.441176470588235,0.0882352941176471
NA,NA,Inf,16,0.392857142857143,0.0535714285714286,0.214285714285714,0.214285714285714
NA,2,2,16,0.263157894736842,0.0789473684210526,0.342105263157895,0.315789473684211
NA,8.56779661016949,4,16,0.450980392156863,0.0784313725490196,0.196078431372549,0.137254901960784
NA,NA,Inf,17,0.513888888888889,0.0833333333333333,0.208333333333333,0.194444444444444
NA,NA,Inf,17,0.410526315789474,0.0736842105263158,0.242105263157895,0.178947368421053
NA,NA,Inf,17,0.453488372093023,0.0465116279069767,0.162790697674419,0.186046511627907
NA,NA,Inf,17,0.462962962962963,0.0925925925925926,0.148148148148148,0.185185185185185
NA,19.6550866199779,5,17,0.446601941747573,0.058252427184466,0.16504854368932,0.174757281553398
NA,5.640625,2,18,0.424242424242424,0.0757575757575758,0.121212121212121,0.242424242424242
NA,NA,NA,18,0.443396226415094,0.0849056603773585,0.132075471698113,0.226415094339623
NA,NA,Inf,18,0.421052631578947,0.0526315789473684,0.157894736842105,0.333333333333333
NA,10.830612244898,5,18,0.5,0.0657894736842105,0.210526315789474,0.210526315789474
NA,43.5708040593286,5,18,0.390625,0.0546875,0.203125,0.2421875
NA,15.6760563380282,6,19,0.46031746031746,0.0793650793650794,0.238095238095238,0.126984126984127
NA,NA,Inf,19,0.370967741935484,0.0887096774193548,0.201612903225806,0.193548387096774
NA,17.4652114597544,4,19,0.474747474747475,0.111111111111111,0.181818181818182,0.161616161616162
NA,15.0609981515712,5,19,0.401869158878505,0.0747663551401869,0.186915887850467,0.196261682242991
NA,NA,Inf,19,0.441860465116279,0.13953488372093,0.174418604651163,0.232558139534884
NA,40.9251700680272,6,20,0.504854368932039,0.0388349514563107,0.145631067961165,0.242718446601942
NA,25.5681362725451,5,20,0.409090909090909,0.0779220779220779,0.194805194805195,0.214285714285714
NA,NA,Inf,20,0.418181818181818,0.0181818181818182,0.127272727272727,0.163636363636364
NA,9.89031371651019,5,20,0.52212389380531,0.0973451327433628,0.168141592920354,0.20353982300885
NA,6.15549236755462,3,20,0.367521367521368,0.094017094017094,0.247863247863248,0.179487179487179
NA,NA,Inf,21,0.404411764705882,0.0735294117647059,0.176470588235294,0.191176470588235
NA,NA,NA,21,0.422535211267606,0.0352112676056338,0.253521126760563,0.183098591549296
NA,76.2207408081543,5,21,0.436170212765957,0.0851063829787234,0.164893617021277,0.212765957446809
NA,NA,NA,21,0.42962962962963,0.0666666666666667,0.17037037037037,0.237037037037037
NA,NA,Inf,21,0.4,0.08,0.272,0.232
NA,NA,NA,22,0.420212765957447,0.0957446808510638,0.175531914893617,0.175531914893617
NA,6.79030439684329,3,22,0.386792452830189,0.0566037735849057,0.235849056603774,0.207547169811321
NA,NA,NA,22,0.431034482758621,0.0689655172413793,0.172413793103448,0.241379310344828
NA,16.5233588677548,4,22,0.461538461538462,0.081447963800905,0.180995475113122,0.203619909502262
NA,78.6876886143914,5,22,0.43778801843318,0.0829493087557604,0.19815668202765,0.207373271889401
NA,15.5313593453856,5,23,0.473053892215569,0.0419161676646707,0.209580838323353,0.197604790419162
NA,145.415107246101,6,23,0.43455497382199,0.0471204188481675,0.183246073298429,0.204188481675393
NA,NA,NA,23,0.388888888888889,0.103174603174603,0.178571428571429,0.186507936507937
NA,NA,NA,23,0.455056179775281,0.0561797752808989,0.185393258426966,0.202247191011236
NA,NA,NA,23,0.49171270718232,0.0552486187845304,0.160220994475138,0.232044198895028
NA,NA,NA,24,0.410958904109589,0.0639269406392694,0.168949771689498,0.200913242009132
NA,NA,NA,24,0.401360544217687,0.054421768707483,0.251700680272109,0.210884353741497
NA,39.619384356911,5,24,0.405286343612335,0.079295154185022,0.202643171806167,0.18942731277533
NA,43.3841371126475,5,24,0.486631016042781,0.0641711229946524,0.197860962566845,0.20855614973262
NA,369.258912308091,7,24,0.433673469387755,0.076530612244898,0.158163265306122,0.209183673469388
NA,NA,Inf,25,0.447916666666667,0.0729166666666667,0.192708333333333,0.197916666666667
NA,12.550625049837,3,25,0.414728682170543,0.0697674418604651,0.201550387596899,0.197674418604651
NA,NA,NA,25,0.44488188976378,0.0984251968503937,0.165354330708661,0.204724409448819
NA,124.089315988875,6,25,0.424892703862661,0.055793991416309,0.180257510729614,0.184549356223176
NA,NA,NA,25,0.456026058631922,0.0879478827361563,0.166123778501629,0.214983713355049
NA,NA,NA,26,0.392857142857143,0.0634920634920635,0.166666666666667,0.242063492063492
NA,45.174782830828,5,26,0.475206611570248,0.0454545454545455,0.202479338842975,0.202479338842975
NA,NA,NA,26,0.40952380952381,0.0825396825396825,0.193650793650794,0.203174603174603
NA,NA,Inf,26,0.462897526501767,0.0812720848056537,0.208480565371025,0.201413427561837
NA,41.7712554226117,6,26,0.410179640718563,0.0598802395209581,0.206586826347305,0.209580838323353
NA,48.3537392995987,5,27,0.413489736070381,0.0850439882697947,0.18475073313783,0.225806451612903
NA,NA,NA,27,0.415966386554622,0.0504201680672269,0.184873949579832,0.201680672268908
NA,95.6476369364296,5,27,0.434903047091413,0.0775623268698061,0.185595567867036,0.202216066481994
NA,36.5718815230179,5,27,0.421926910299003,0.0598006644518272,0.182724252491694,0.196013289036545
NA,NA,NA,27,0.448717948717949,0.0726495726495727,0.209401709401709,0.209401709401709
NA,136.375229983139,6,28,0.429775280898876,0.0758426966292135,0.193820224719101,0.182584269662921
NA,128.428172795797,5,28,0.436585365853659,0.0731707317073171,0.182926829268293,0.2
NA,NA,NA,28,0.482084690553746,0.0749185667752443,0.188925081433225,0.195439739413681
NA,105.58823772771,5,28,0.467692307692308,0.0615384615384615,0.190769230769231,0.2
NA,NA,Inf,28,0.441558441558442,0.0805194805194805,0.184415584415584,0.205194805194805
NA,38.6765364700045,5,29,0.434250764525994,0.0703363914373089,0.168195718654434,0.217125382262997
NA,60.1154109822846,6,29,0.426865671641791,0.0716417910447761,0.202985074626866,0.211940298507463
NA,NA,NA,29,0.420911528150134,0.064343163538874,0.198391420911528,0.201072386058981
NA,45.8410987069211,5,29,0.433333333333333,0.0769230769230769,0.207692307692308,0.192307692307692
NA,NA,NA,29,0.442211055276382,0.0753768844221105,0.203517587939698,0.218592964824121
NA,35.892950827746,5,30,0.44987146529563,0.0719794344473008,0.177377892030848,0.213367609254499
NA,33.8741380628503,5,30,0.425675675675676,0.0810810810810811,0.195945945945946,0.213963963963964
NA,NA,NA,30,0.463611859838275,0.0673854447439353,0.175202156334232,0.212938005390836
NA,36.1981478924115,6,30,0.41280353200883,0.0772626931567329,0.200883002207506,0.216335540838852
NA,NA,NA,30,0.427586206896552,0.0666666666666667,0.193103448275862,0.206896551724138
NA,NA,NA,31,0.441767068273092,0.0742971887550201,0.20281124497992,0.206827309236948
NA,NA,NA,31,0.428571428571429,0.0744466800804829,0.195171026156942,0.201207243460765
NA,NA,NA,31,0.434426229508197,0.0737704918032787,0.190573770491803,0.202868852459016
NA,NA,NA,31,0.417695473251029,0.0740740740740741,0.195473251028807,0.211934156378601
NA,NA,NA,31,0.422680412371134,0.0721649484536082,0.202061855670103,0.2
NA,NA,NA,32,0.408672798948752,0.0459921156373193,0.216819973718791,0.180026281208936
0,0,0,3,NA,NA,NA,NA
NA,NA,Inf,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
2,1.5,1,4,0.5,0,0.5,0
2,2,2,4,0.333333333333333,0.333333333333333,0,0.333333333333333
NA,NA,Inf,4,0,0,0,0
1,1,1,4,NA,NA,NA,NA
NA,2,1,4,NA,NA,NA,NA
2,2,2,5,0.5,0,0,0.5
1,1,1,5,NA,NA,NA,NA
NA,2,1,5,0,0,0.5,0.5
1,1,1,5,0,0,0,1
1,1,1,5,NA,NA,NA,NA
NA,4.25,2,6,0.375,0,0.25,0
NA,NA,Inf,6,0.25,0,0,0.25
NA,6,3,6,0.333333333333333,0,0.333333333333333,0
1,1,1,6,NA,NA,NA,NA
NA,NA,Inf,6,0.333333333333333,0.333333333333333,0.333333333333333,0
NA,2.5,2,7,0.272727272727273,0,0.181818181818182,0.272727272727273
NA,8,5,7,0.428571428571429,0,0,0.142857142857143
NA,4.5,3,7,0.5,0,0.25,0.166666666666667
NA,2,2,7,0.5,0,0,0.5
NA,3.5,2,7,0,0,0.333333333333333,0.166666666666667
5,5,5,8,0.777777777777778,0,0.111111111111111,0.111111111111111
NA,NA,Inf,8,0.666666666666667,0,0.333333333333333,0
NA,2,1,8,0.333333333333333,0.0833333333333333,0.333333333333333,0.25
5,2.83333333333333,2,8,0.4375,0.0625,0.25,0.25
NA,4.5,3,8,0.2,0,0.2,0.2
2,2,2,9,0.333333333333333,0,0.333333333333333,0.333333333333333
NA,4,3,9,0.75,0,0.125,0.125
3,3,3,9,0.571428571428571,0,0.142857142857143,0.285714285714286
NA,6.25,4,9,0.461538461538462,0.0769230769230769,0.153846153846154,0.0769230769230769
NA,4,3,9,0.625,0,0.125,0.25
NA,5.4,4,10,0.533333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667
NA,9,4,10,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222
NA,6.25,3,10,0.476190476190476,0.19047619047619,0.238095238095238,0.0476190476190476
NA,4.85714285714286,3,10,0.333333333333333,0,0.166666666666667,0.166666666666667
NA,3.25,3,10,0.421052631578947,0.105263157894737,0.368421052631579,0.105263157894737
NA,NA,Inf,11,0.571428571428571,0,0.0714285714285714,0.142857142857143
NA,NA,Inf,11,0.391304347826087,0.130434782608696,0.304347826086957,0.130434782608696
NA,10.8,4,11,0.636363636363636,0.0454545454545455,0.181818181818182,0.136363636363636
NA,NA,Inf,11,0.304347826086957,0.0434782608695652,0.347826086956522,0.130434782608696
NA,NA,Inf,11,0.473684210526316,0.0526315789473684,0.157894736842105,0.263157894736842
NA,6.50837138508371,2,12,0.352941176470588,0.0441176470588235,0.220588235294118,0.147058823529412
NA,NA,NA,12,0.46,0.02,0.12,0.22
NA,NA,NA,12,0.326923076923077,0.115384615384615,0.115384615384615,0.269230769230769
NA,3.69230769230769,2,12,0.413793103448276,0.0344827586206897,0.206896551724138,0.172413793103448
NA,9.33333333333333,4,12,0.46875,0.0625,0.34375,0.125
NA,19.5263157894737,5,13,0.492307692307692,0.0461538461538462,0.2,0.0923076923076923
NA,7.33333333333333,3,13,0.428571428571429,0.0714285714285714,0.178571428571429,0.142857142857143
NA,3.75,2,13,0.44,0,0.2,0.28
NA,17.6666666666667,7,13,0.395348837209302,0.0465116279069767,0.162790697674419,0.232558139534884
NA,7.75,4,13,0.408163265306122,0.0612244897959184,0.204081632653061,0.183673469387755
NA,14.0116279069767,4,14,0.430769230769231,0.0923076923076923,0.230769230769231,0.215384615384615
NA,5.48,3,14,0.463414634146341,0,0.170731707317073,0.268292682926829
NA,11.5641025641026,5,14,0.464285714285714,0.0357142857142857,0.142857142857143,0.142857142857143
NA,19.4519230769231,4,14,0.358208955223881,0,0.208955223880597,0.223880597014925
NA,13.3988348291608,4,14,0.467532467532468,0.038961038961039,0.168831168831169,0.155844155844156
NA,6.03205128205128,4,15,0.457142857142857,0.0571428571428571,0.171428571428571,0.214285714285714
NA,5.28472222222222,3,15,0.40506329113924,0.0379746835443038,0.278481012658228,0.265822784810127
NA,5.67333333333333,3,15,0.507936507936508,0.0158730158730159,0.206349206349206,0.19047619047619
NA,8.27272727272727,3,15,0.486111111111111,0.0416666666666667,0.222222222222222,0.166666666666667
NA,NA,Inf,15,0.39622641509434,0,0.188679245283019,0.113207547169811
NA,12.2072829131653,5,16,0.441176470588235,0.0441176470588235,0.176470588235294,0.161764705882353
NA,NA,Inf,16,0.333333333333333,0.0493827160493827,0.271604938271605,0.172839506172839
NA,4.47260273972603,2,16,0.38961038961039,0.0649350649350649,0.298701298701299,0.155844155844156
NA,NA,Inf,16,0.361111111111111,0.0416666666666667,0.180555555555556,0.194444444444444
NA,11.5432098765432,7,16,0.460526315789474,0.0789473684210526,0.223684210526316,0.144736842105263
NA,12.2510638297872,3,17,0.481132075471698,0.0283018867924528,0.207547169811321,0.188679245283019
NA,10.9992239037641,4,17,0.466666666666667,0.0666666666666667,0.244444444444444,0.2
NA,10.5427728613569,3,17,0.352272727272727,0.0454545454545455,0.215909090909091,0.136363636363636
NA,12.2593516209476,4,17,0.317307692307692,0.0384615384615385,0.25,0.192307692307692
NA,11.6329896907216,3,17,0.385826771653543,0.031496062992126,0.228346456692913,0.196850393700787
NA,12.1597865515484,3,18,0.43801652892562,0.0495867768595041,0.206611570247934,0.190082644628099
NA,8.37523219814241,4,18,0.362637362637363,0.032967032967033,0.252747252747253,0.142857142857143
NA,NA,NA,18,0.47239263803681,0.0613496932515337,0.171779141104294,0.171779141104294
NA,18.5691318327974,4,18,0.374045801526718,0.0458015267175573,0.206106870229008,0.190839694656489
NA,13.0351262485266,3,18,0.357142857142857,0.0476190476190476,0.198412698412698,0.126984126984127
NA,NA,NA,19,0.389937106918239,0.0440251572327044,0.220125786163522,0.157232704402516
NA,121.847179422678,6,19,0.4,0.0424242424242424,0.242424242424242,0.212121212121212
NA,NA,Inf,19,0.420382165605096,0.0191082802547771,0.210191082802548,0.165605095541401
NA,6.86887388368547,3,19,0.412698412698413,0.0238095238095238,0.214285714285714,0.174603174603175
NA,8.37113790504898,3,19,0.398648648648649,0.0337837837837838,0.22972972972973,0.216216216216216
NA,NA,NA,20,0.395833333333333,0.0416666666666667,0.173611111111111,0.152777777777778
NA,NA,NA,20,0.443243243243243,0.0486486486486487,0.183783783783784,0.151351351351351
NA,NA,NA,20,0.418918918918919,0.0585585585585586,0.184684684684685,0.189189189189189
NA,43.7349397590361,5,20,0.392857142857143,0.0416666666666667,0.18452380952381,0.18452380952381
NA,16.5002913752914,4,20,0.32972972972973,0.0702702702702703,0.232432432432432,0.254054054054054
NA,24.1550463556192,6,21,0.402439024390244,0.0365853658536585,0.195121951219512,0.195121951219512
NA,56.1489743546736,5,21,0.376623376623377,0.025974025974026,0.220779220779221,0.220779220779221
NA,12.5129161764976,3,21,0.446351931330472,0.0343347639484979,0.210300429184549,0.163090128755365
NA,NA,NA,21,0.417391304347826,0.0521739130434783,0.239130434782609,0.191304347826087
NA,17.2209982978165,4,21,0.374384236453202,0.0443349753694581,0.192118226600985,0.177339901477833
NA,NA,NA,22,0.44015444015444,0.0347490347490347,0.223938223938224,0.189189189189189
NA,8.95459269802021,3,22,0.420353982300885,0.0398230088495575,0.238938053097345,0.146017699115044
NA,56.7821276328986,6,22,0.392523364485981,0.0233644859813084,0.214953271028037,0.200934579439252
NA,NA,NA,22,0.425373134328358,0.0746268656716418,0.223880597014925,0.212686567164179
NA,NA,NA,22,0.430769230769231,0.0384615384615385,0.234615384615385,0.196153846153846
NA,NA,NA,23,0.451827242524917,0.0398671096345515,0.176079734219269,0.18936877076412
NA,NA,NA,23,0.428571428571429,0.0487804878048781,0.191637630662021,0.132404181184669
NA,18.2801556420234,5,23,0.339285714285714,0.0669642857142857,0.254464285714286,0.169642857142857
NA,31.6687051403092,6,23,0.483333333333333,0.0416666666666667,0.229166666666667,0.1875
NA,NA,NA,23,0.423197492163009,0.0438871473354232,0.216300940438871,0.166144200626959
NA,51.0307556662707,5,24,0.422310756972112,0.0438247011952191,0.207171314741036,0.211155378486056
NA,40.6627509549922,4,24,0.395189003436426,0.0343642611683849,0.240549828178694,0.175257731958763
NA,NA,NA,24,0.398791540785498,0.0604229607250755,0.250755287009063,0.217522658610272
NA,11.5167761579925,4,24,0.396284829721362,0.0402476780185759,0.226006191950464,0.18266253869969
NA,NA,NA,24,0.412844036697248,0.036697247706422,0.18348623853211,0.165137614678899
NA,39.232145836257,4,25,0.394736842105263,0.0368421052631579,0.210526315789474,0.178947368421053
NA,NA,NA,25,0.365269461077844,0.0449101796407186,0.218562874251497,0.158682634730539
NA,NA,NA,25,0.354223433242507,0.0517711171662125,0.250681198910082,0.155313351498638
NA,27.7618728100502,4,25,0.364285714285714,0.0464285714285714,0.225,0.142857142857143
NA,NA,NA,25,0.379581151832461,0.049738219895288,0.235602094240838,0.154450261780105
NA,31.3168872267993,4,26,0.372031662269129,0.0395778364116095,0.203166226912929,0.16622691292876
NA,37.9504793353273,5,26,0.382789317507418,0.0504451038575668,0.249258160237389,0.178041543026706
NA,NA,NA,26,0.446969696969697,0.0429292929292929,0.227272727272727,0.194444444444444
NA,NA,NA,26,0.39943342776204,0.0538243626062323,0.212464589235127,0.201133144475921
NA,NA,NA,26,0.412213740458015,0.0432569974554707,0.223918575063613,0.185750636132316
NA,35.5237209675848,4,27,0.407572383073497,0.0512249443207127,0.236080178173719,0.182628062360802
NA,20.5346647914483,4,27,0.396514161220044,0.0392156862745098,0.233115468409586,0.187363834422658
NA,NA,NA,27,0.391592920353982,0.0486725663716814,0.225663716814159,0.20353982300885
NA,NA,NA,27,0.415506958250497,0.0497017892644135,0.204771371769384,0.184890656063618
NA,NA,NA,27,0.426940639269406,0.0410958904109589,0.212328767123288,0.184931506849315
NA,NA,NA,28,0.392996108949416,0.0447470817120623,0.214007782101167,0.184824902723735
NA,NA,NA,28,0.406193078324226,0.0418943533697632,0.191256830601093,0.178506375227687
NA,NA,NA,28,0.408502772643253,0.0406654343807763,0.212569316081331,0.171903881700555
